"coeff_name","estimate","std"
"tau.s(ID).1",-2.74740583234385e-05,NA
"tau.s(ID).2",-1.5509093928269e-06,0.00186341493757608
"tau.s(ID).3",2.63315661686398e-06,0.00185433193113577
"tau.s(ID).4",-8.89091256627123e-06,0.00170321061095691
"tau.s(ID).5",7.34472346228814e-06,0.00175728902226439
"tau.s(ID).6",2.2656616527573e-05,NA
"tau.s(ID).7",-2.36744139098189e-05,NA
"tau.s(ID).8",7.85699404928036e-06,0.00174068982937984
"tau.s(ID).9",-1.28195100346289e-05,0.00150503969637589
"tau.s(ID).10",3.26385902966697e-05,NA
"tau.s(ID).11",-4.68379221094872e-06,0.00182391858565471
"tau.s(ID).12",5.91720835243234e-06,0.00179700278578006
"nu.s(ID).1",0.272487379843088,0.0559634164415606
"nu.s(ID).2",-0.00909091501645012,0.0561161651261583
"nu.s(ID).3",-0.0577109978254659,0.0570379940644475
"nu.s(ID).4",0.113658559380318,0.0556311116678607
"nu.s(ID).5",-0.122754059069674,0.0573466435467177
"nu.s(ID).6",0.0373191253784533,0.0558120434534873
"nu.s(ID).7",0.170553537611386,0.055723983653592
"nu.s(ID).8",-0.073707447838025,0.0565546710901198
"nu.s(ID).9",0.0314813759907476,0.0564840651353849
"nu.s(ID).10",-0.280996464694762,0.0588714057511422
"nu.s(ID).11",0.0800478014609413,0.0564451252814481
"nu.s(ID).12",-0.16548038480872,0.0571996801241385
"tau.(Intercept)",0.428619185940949,0.109454044802491
"nu.(Intercept)",1.4175327146064,0.0688320799949381
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",12.5654888859253,NA
"nu.s(ID)",3.78580941047262,0.436204033916035
"log_sigma_obs",0,NA
