"coeff_name","estimate","std"
"tau.s(ID).1",-0.77326825522129,0.347228722494956
"tau.s(ID).2",-0.059578418075311,0.221701111164731
"tau.s(ID).3",0.0281363742051286,0.248397944385304
"tau.s(ID).4",0.0535812499070274,0.196037396086274
"tau.s(ID).5",0.494763360082239,0.356582691486037
"tau.s(ID).6",0.259191224783034,0.267415628452736
"nu.s(ID).1",0.0233875049292826,0.149272135784152
"nu.s(ID).2",-0.0087722636601731,0.0692815101779962
"nu.s(ID).3",-0.0122410776436727,0.0888978818175881
"nu.s(ID).4",0.000613798348670789,0.0448352213245817
"nu.s(ID).5",-0.0219806236648842,0.154015996602019
"nu.s(ID).6",0.0163839815390106,0.106786867619821
"tau.(Intercept)",0.210077603563103,0.229401346448734
"nu.(Intercept)",1.50249438893347,0.0793597014446057
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",1.79829135072494,0.73625598826569
"nu.s(ID)",6.12342022638156,6.90888621818035
"log_sigma_obs",0,NA
