"coeff_name","estimate","std"
"tau.s(ID).1",-7.4054847148557e-05,NA
"tau.s(ID).2",9.76871940416575e-06,0.00269446898283509
"tau.s(ID).3",4.70459221362841e-05,NA
"tau.s(ID).4",-3.64125895738608e-05,0.00166545696090897
"tau.s(ID).5",1.62653395618707e-05,0.00257748783189042
"tau.s(ID).6",5.60319355672116e-06,0.00273744059876465
"tau.s(ID).7",-2.96195480816985e-05,0.00209975269247036
"tau.s(ID).8",-8.45626766204015e-06,0.00271065995583384
"tau.s(ID).9",7.07682445260943e-06,0.00272497306721648
"tau.s(ID).10",6.11468827080344e-05,NA
"tau.s(ID).11",-3.18498080419353e-05,0.0019771850022497
"tau.s(ID).12",3.46943149895953e-05,0.00179405156783878
"nu.s(ID).1",0.200227515903251,0.0618993077418044
"nu.s(ID).2",-0.0704860710610647,0.0596939596756079
"nu.s(ID).3",0.0312844235952437,0.0604601250566539
"nu.s(ID).4",0.0457469825548666,0.0584669842121559
"nu.s(ID).5",-0.107819725233379,0.0636034142283951
"nu.s(ID).6",0.0092802093721561,0.0595424089250362
"nu.s(ID).7",0.145650959631098,0.0597653403945019
"nu.s(ID).8",-0.0357936255696459,0.0592713595300506
"nu.s(ID).9",0.0305828006178024,0.0599814889226546
"nu.s(ID).10",-0.186939168372586,0.0632353608649251
"nu.s(ID).11",0.0874844413334625,0.0596921413631393
"nu.s(ID).12",-0.162100424903794,0.0629978354792832
"tau.(Intercept)",0.432972647772633,0.11460384459009
"nu.(Intercept)",1.42807383921833,0.065013632961701
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",11.7861664062866,NA
"nu.s(ID)",4.18588166016735,0.492216926252168
"log_sigma_obs",0,NA
