"coeff_name","estimate","std"
"tau.s(ID).1",-0.341663194704155,0.30264905916746
"tau.s(ID).2",-0.071172399650871,0.220208493560814
"tau.s(ID).3",-0.0364302006320814,0.219131933476383
"tau.s(ID).4",-0.105249066491313,0.225174139295166
"tau.s(ID).5",0.409516407714082,0.40625391256336
"tau.s(ID).6",0.0704622374443247,0.211805825709967
"nu.s(ID).1",0.102369392690032,0.134207249702091
"nu.s(ID).2",-0.05199211956337,0.104902110235147
"nu.s(ID).3",-0.0666298258190255,0.105560599263377
"nu.s(ID).4",0.049538763151148,0.107331958575554
"nu.s(ID).5",-0.232024970755731,0.186331970964569
"nu.s(ID).6",0.15043601968669,0.107414335706893
"tau.(Intercept)",-0.100524860715612,0.180328555422388
"nu.(Intercept)",1.49643690964609,0.0874621327863307
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",2.44468992758541,1.25032380572873
"nu.s(ID)",3.73773151423724,1.03862616438924
"log_sigma_obs",0,NA
