"coeff_name","estimate","true"
"tau.s(ID).1",-0.0991242273855472,-0.0862892405226691
"tau.s(ID).2",0.134023388756318,0.131129576680441
"tau.s(ID).3",0.0475608926055129,0.0643850530407893
"tau.s(ID).4",-0.00197378242330846,-0.156767788176075
"tau.s(ID).5",0.0152069079812935,0.315145503958395
"tau.s(ID).6",-0.113154603843268,0.128579861143463
"nu.s(ID).1",0.0164561639953629,0.00897606465996057
"nu.s(ID).2",-0.0237190780997982,0.0276550747291463
"nu.s(ID).3",0.0573650863256154,0.0679288816055271
"nu.s(ID).4",-0.0361360829679394,0.00898328865790817
"nu.s(ID).5",-0.204768195887164,-0.299309008315294
"nu.s(ID).6",0.174316891022771,0.0284882953530659
"omega.te(theta,DistanceShore).1",7.02535428753526,8.87120845496336
"omega.te(theta,DistanceShore).2",1.29581799135936,-2.53626879292293
"omega.te(theta,DistanceShore).3",6.77009036748989,6.7156275424248
"omega.te(theta,DistanceShore).4",20.5461408547136,22.4979924653765
"omega.te(theta,DistanceShore).5",7.0756141573966,6.73374682582644
"omega.te(theta,DistanceShore).6",25.737049181304,30.87857487083
"omega.te(theta,DistanceShore).7",5.27869913810659,4.77799157992229
"omega.te(theta,DistanceShore).8",6.79958933393184,6.61795303888093
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0767783851532972,0.405465108108164
"nu.(Intercept)",1.35737463532729,1.38629436111989
"omega.(Intercept)",0.0186693607687048,0.0220841602040456
"tau.s(ID)",0.123310475529786,0.2
"nu.s(ID)",0.122056019236055,0.1
"omega.te(theta,DistanceShore)",14.9755559742022,0.655592787454355
"omega.te(theta,DistanceShore)",31.2086246601432,299.278592130697
