"coeff_name","estimate","true"
"tau.s(ID).1",0.0286780364701838,-0.0365513412663843
"tau.s(ID).2",0.123309404081603,0.186669265714232
"tau.s(ID).3",-0.289383403786168,0.16435462210165
"tau.s(ID).4",0.404067930644157,0.278423275186854
"tau.s(ID).5",-0.238531255301569,-0.0952347846109348
"tau.s(ID).6",0.463360068017674,0.130069712145261
"tau.s(ID).7",-0.0964576167732466,0.278222091278
"tau.s(ID).8",-0.0820847729903052,-0.22215777588958
"tau.s(ID).9",-0.0635527555317673,-0.172158517375568
"tau.s(ID).10",-0.282978176377532,-0.226347736170754
"tau.s(ID).11",-0.225566437477299,-0.291842799900479
"tau.s(ID).12",0.187873505526568,0.0159965106482322
"nu.s(ID).1",0.0719731916745677,0.065320433964919
"nu.s(ID).2",0.0193867059330206,0.120096537559849
"nu.s(ID).3",0.0407056979600383,0.104475108716773
"nu.s(ID).4",-0.0888342651792375,-0.100320864683985
"nu.s(ID).5",0.11321457153933,0.184848190167275
"nu.s(ID).6",-0.0810422518906884,-0.0666773408757817
"nu.s(ID).7",-0.057464256954187,0.0105513812456069
"nu.s(ID).8",-0.0974555472915684,-0.0422255881868856
"nu.s(ID).9",0.0195494258708161,-0.0122350171954971
"nu.s(ID).10",0.0368761091037176,0.0188193034501498
"nu.s(ID).11",0.00379408007128382,0.0119160957997006
"nu.s(ID).12",-0.0237274967852156,-0.00250925508674029
"omega.te(theta,DistanceShore).1",7.69711751395433,8.87767912041967
"omega.te(theta,DistanceShore).2",-1.33559794738562,-2.54080111574416
"omega.te(theta,DistanceShore).3",4.82236421472964,6.71755671604126
"omega.te(theta,DistanceShore).4",20.7355400817878,22.5098429822846
"omega.te(theta,DistanceShore).5",2.67685618300669,6.74010671566004
"omega.te(theta,DistanceShore).6",27.1375672016047,30.8715562447871
"omega.te(theta,DistanceShore).7",4.44040438270629,4.78014656278373
"omega.te(theta,DistanceShore).8",3.01588482161696,6.61689671874146
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.131743909181193,0.405465108108164
"nu.(Intercept)",1.39152397260835,1.38629436111989
"omega.(Intercept)",-0.0956094221775673,0.022704725047997
"tau.s(ID)",0.267803867458573,0.2
"nu.s(ID)",0.0808235925658259,0.1
"omega.te(theta,DistanceShore)",18.4779762782702,0.657045101037427
"omega.te(theta,DistanceShore)",39.3843104424725,299.11706904497
