"coeff_name","estimate","true"
"tau.s(ID).1",0.00758702736014335,-0.0608926375407211
"tau.s(ID).2",0.0871863388535499,0.050495512329797
"tau.s(ID).3",-0.119188135965505,-0.171700867907334
"tau.s(ID).4",-0.0757818612607683,-0.0784459008379496
"tau.s(ID).5",0.0756912653076498,-0.0850907594176518
"tau.s(ID).6",0.037522113343695,-0.241420764994663
"nu.s(ID).1",-0.000170836450569048,0.00361226068922556
"nu.s(ID).2",-0.000458766447465394,0.0205998600200254
"nu.s(ID).3",0.000565946719686251,-0.0361057298548666
"nu.s(ID).4",0.000412071928893964,0.0758163235699517
"nu.s(ID).5",0.000233533990717645,-0.0726704827076575
"nu.s(ID).6",-0.000673877330652902,-0.136828104441929
"omega.te(theta,DistanceShore).1",10.0478374137111,11.0419912686111
"omega.te(theta,DistanceShore).2",-1.50337326655336,-3.37195450076871
"omega.te(theta,DistanceShore).3",4.56642011726567,7.64081814279128
"omega.te(theta,DistanceShore).4",20.3593182659346,23.2386579393694
"omega.te(theta,DistanceShore).5",15.514348401385,7.3666203124177
"omega.te(theta,DistanceShore).6",33.1508066922466,41.1004035171527
"omega.te(theta,DistanceShore).7",0.976908947078522,2.02235619274893
"omega.te(theta,DistanceShore).8",10.8167194767636,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.288891481200806,0
"nu.(Intercept)",1.28877188392256,1.38629436111989
"omega.(Intercept)",-0.201427060106578,0.0590908206142158
"tau.s(ID)",0.0924649625167788,0.1
"nu.s(ID)",0.00548250068125864,0.1
"omega.te(theta,DistanceShore)",15.7144032958347,NA
"omega.te(theta,DistanceShore)",36.8763685392619,NA
