"coeff_name","estimate","true"
"tau.s(ID).1",-0.0383023546899205,-0.0608926375407211
"tau.s(ID).2",0.0202603055478497,0.050495512329797
"tau.s(ID).3",-0.082134503813344,-0.171700867907334
"tau.s(ID).4",-0.0446996506869081,-0.0784459008379496
"tau.s(ID).5",0.0895831171553624,-0.0850907594176518
"tau.s(ID).6",0.0666855443855346,-0.241420764994663
"nu.s(ID).1",0.0007304565837386,0.00361226068922556
"nu.s(ID).2",-0.000167162780384706,0.0205998600200254
"nu.s(ID).3",0.00145234915628433,-0.0361057298548666
"nu.s(ID).4",0.00179305455968052,0.0758163235699517
"nu.s(ID).5",-0.00270865979949443,-0.0726704827076575
"nu.s(ID).6",-0.00139947152386544,-0.136828104441929
"omega.te(theta,DistanceShore).1",8.60208980267609,11.0419912686111
"omega.te(theta,DistanceShore).2",-0.882572009757673,-3.37195450076871
"omega.te(theta,DistanceShore).3",7.2723922932929,7.64081814279128
"omega.te(theta,DistanceShore).4",19.6952577574696,23.2386579393694
"omega.te(theta,DistanceShore).5",13.2469858510109,7.3666203124177
"omega.te(theta,DistanceShore).6",37.6488201225911,41.1004035171527
"omega.te(theta,DistanceShore).7",3.21529213594129,2.02235619274893
"omega.te(theta,DistanceShore).8",9.92254895175632,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.226935798885401,0
"nu.(Intercept)",1.36746887323285,1.38629436111989
"omega.(Intercept)",-0.332021466732607,0.0590908206142158
"tau.s(ID)",0.0779101020257985,0.1
"nu.s(ID)",0.00939521801260845,0.1
"omega.te(theta,DistanceShore)",15.8447565826267,NA
"omega.te(theta,DistanceShore)",39.0399400507076,NA
