"coeff_name","estimate","true"
"tau.s(ID).1",0.000101045919749806,-0.0608926375407211
"tau.s(ID).2",0.000187386395806576,0.050495512329797
"tau.s(ID).3",-0.000228286941176174,-0.171700867907334
"tau.s(ID).4",-3.01884772519713e-05,-0.0784459008379496
"tau.s(ID).5",3.73406757032667e-05,-0.0850907594176518
"tau.s(ID).6",-4.71256584467495e-05,-0.241420764994663
"nu.s(ID).1",-0.0566797980169353,0.00361226068922556
"nu.s(ID).2",-0.0618971772676477,0.0205998600200254
"nu.s(ID).3",0.104570013583889,-0.0361057298548666
"nu.s(ID).4",0.0287084464010575,0.0758163235699517
"nu.s(ID).5",-0.0293466008421974,-0.0726704827076575
"nu.s(ID).6",0.00725663227902888,-0.136828104441929
"omega.te(theta,DistanceShore).1",8.52804294911294,11.0419912686111
"omega.te(theta,DistanceShore).2",1.30554428937687,-3.37195450076871
"omega.te(theta,DistanceShore).3",6.41275946121676,7.64081814279128
"omega.te(theta,DistanceShore).4",15.8926416706195,23.2386579393694
"omega.te(theta,DistanceShore).5",15.6534426970152,7.3666203124177
"omega.te(theta,DistanceShore).6",35.7389900784624,41.1004035171527
"omega.te(theta,DistanceShore).7",0.695974447457269,2.02235619274893
"omega.te(theta,DistanceShore).8",10.0276197728177,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.342498828461551,0
"nu.(Intercept)",1.27468687917944,1.38629436111989
"omega.(Intercept)",-0.239749675838689,0.0590908206142158
"tau.s(ID)",0.00447704406823069,0.1
"nu.s(ID)",0.0635776536435079,0.1
"omega.te(theta,DistanceShore)",15.6832952780045,NA
"omega.te(theta,DistanceShore)",38.5359765803567,NA
