"coeff_name","estimate","true"
"tau.s(ID).1",-0.0455839837211439,-0.0608926375407211
"tau.s(ID).2",0.0925923507441957,0.050495512329797
"tau.s(ID).3",-0.0939904087544885,-0.171700867907334
"tau.s(ID).4",-0.221123336463918,-0.0784459008379496
"tau.s(ID).5",0.0694321336154332,-0.0850907594176518
"tau.s(ID).6",0.214558317849382,-0.241420764994663
"nu.s(ID).1",0.000626809032508503,0.00361226068922556
"nu.s(ID).2",0.000456440894104952,0.0205998600200254
"nu.s(ID).3",7.09935519456239e-05,-0.0361057298548666
"nu.s(ID).4",0.00105585733291881,0.0758163235699517
"nu.s(ID).5",-0.000499407198928917,-0.0726704827076575
"nu.s(ID).6",-0.00180900710487647,-0.136828104441929
"omega.te(theta,DistanceShore).1",11.2444306422676,11.0419912686111
"omega.te(theta,DistanceShore).2",-2.8782419094894,-3.37195450076871
"omega.te(theta,DistanceShore).3",5.11885810236018,7.64081814279128
"omega.te(theta,DistanceShore).4",24.8381475166897,23.2386579393694
"omega.te(theta,DistanceShore).5",0.972588000207611,7.3666203124177
"omega.te(theta,DistanceShore).6",32.5109953081704,41.1004035171527
"omega.te(theta,DistanceShore).7",3.33293385839325,2.02235619274893
"omega.te(theta,DistanceShore).8",7.04488240169616,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.124703290343852,0
"nu.(Intercept)",1.34524244105097,1.38629436111989
"omega.(Intercept)",-0.375179264652558,0.0590908206142158
"tau.s(ID)",0.152678254910591,0.1
"nu.s(ID)",0.00839615818301992,0.1
"omega.te(theta,DistanceShore)",8.34568279078851,NA
"omega.te(theta,DistanceShore)",19.8979653642243,NA
