"coeff_name","estimate","std"
"tau.s(ID).1",-0.0444627507608698,0.114066292052802
"tau.s(ID).2",-0.0477136931627051,0.114735490523861
"tau.s(ID).3",-0.196721082048568,0.115080868859656
"tau.s(ID).4",-0.24086949835444,0.11509832626323
"tau.s(ID).5",0.445693146305201,0.118646113515713
"tau.s(ID).6",0.0886119644962441,0.114206971948572
"nu.s(ID).1",-2.36127878869392e-05,0.00443282696798677
"nu.s(ID).2",-0.000138504855003504,0.00569705808507866
"nu.s(ID).3",0.000263469394475431,0.0081860972716932
"nu.s(ID).4",0.000286358053180917,0.00869892364934409
"nu.s(ID).5",-0.000336976177262622,0.00988575039749024
"nu.s(ID).6",-5.59700649835774e-05,0.00462926278682274
"mu1.(Intercept)",0,NA
"mu2.(Intercept)",0,NA
"tau.(Intercept)",0.0755968134118358,0.132725904907999
"nu.(Intercept)",1.36662101516126,0.043401625013986
"tau.s(ID)",2.8870351143437,0.631746108457246
"nu.s(ID)",10.8546006832455,26.2923516636798
"log_sigma_obs",0,NA
