"Dshore","theta","omega"
1.03040353586228,-3.13874311731089,-4.74328863909034
0.959388326912362,-3.13874311731089,-4.15963006498234
0.897530688461319,-3.13874311731089,-3.58088644707563
0.84316657765105,-3.13874311731089,-3.01197274157147
0.795012095355303,-3.13874311731089,-2.45780390467116
0.75206079801585,-3.13874311731089,-1.92329489257597
0.71351259026056,-3.13874311731089,-1.41336066148718
0.678723419678634,-3.13874311731089,-0.932916167606075
0.647169003986007,-3.13874311731089,-0.486876367133936
0.618418226813742,-3.13874311731089,-0.0801562162720465
0.59211332328226,-3.13874311731089,0.282329328778318
0.567954916183844,-3.13874311731089,0.595665311815874
0.545690571735916,-3.13874311731089,0.854936776639341
0.525105945544438,-3.13874311731089,1.05522949778371
0.50601785968174,-3.13874311731089,1.19371306611887
0.488268836729965,-3.13874311731089,1.2742048777437
0.471722745182172,-3.13874311731089,1.30184512452511
0.456261301215788,-3.13874311731089,1.28177399833001
0.441781236591552,-3.13874311731089,1.21913169102532
0.428191989247195,-3.13874311731089,1.11905839447793
0.415413807397421,-3.13874311731089,0.986694300554772
0.403376183263738,-3.13874311731089,0.827179601122744
0.392016551454305,-3.13874311731089,0.645654488048762
0.381279201252372,-3.13874311731089,0.447259153199735
0.371114362893949,-3.13874311731089,0.237133788442574
0.361477436208192,-3.13874311731089,0.0204185856441905
0.352328336397816,-3.13874311731089,-0.197746263328505
0.343630936717924,-3.13874311731089,-0.412220566608602
0.335352591712713,-3.13874311731089,-0.61786413232919
0.327463727744716,-3.13874311731089,-0.809536768623357
0.319937489990281,-3.13874311731089,-0.982098283624195
0.312749437020886,-3.13874311731089,-1.13040812791118
0.305877275650925,-3.13874311731089,-1.24837036610686
0.299300629991621,-3.13874311731089,-1.32685724214095
0.293000839671156,-3.13874311731089,-1.3561409835488
0.286960783012323,-3.13874311731089,-1.3264938178658
0.281164721639015,-3.13874311731089,-1.22818797262732
0.275598163541803,-3.13874311731089,-1.05149567536875
0.270247742094058,-3.13874311731089,-0.787847460783858
0.265101108892262,-3.13874311731089,-0.439252212525654
0.260146838612079,-3.13874311731089,-0.0133835444099638
0.255374344337131,-3.13874311731089,0.482031201577458
0.250773802039838,-3.13874311731089,1.03926468345087
0.246336083080623,-3.13874311731089,1.65058955922452
0.242052693749505,-3.13874311731089,2.30827848691266
0.237915721007532,-3.13874311731089,3.00460412452954
0.233917783698783,-3.13874311731089,3.73183913008941
0.230051988600076,-3.13874311731089,4.48225616160653
0.226311890757846,-3.13874311731089,5.24812787709515
0.222691457632095,-3.13874311731089,6.02172693456951
1.03040353586228,-3.01099443320321,-5.05899381414846
0.959388326912362,-3.01099443320321,-4.44552069690234
0.897530688461319,-3.01099443320321,-3.83726938512736
0.84316657765105,-3.01099443320321,-3.23946168429464
0.795012095355303,-3.01099443320321,-2.65731939987534
0.75206079801585,-3.01099443320321,-2.09606433734057
0.71351259026056,-3.01099443320321,-1.56091830216147
0.678723419678634,-3.01099443320321,-1.05710309980919
0.647169003986007,-3.01099443320321,-0.589840535754841
0.618418226813742,-3.01099443320321,-0.164352415469577
0.59211332328226,-3.01099443320321,0.214139455575476
0.567954916183844,-3.01099443320321,0.54041327190918
0.545690571735916,-3.01099443320321,0.809247228060402
0.525105945544438,-3.01099443320321,1.01542030885154
0.50601785968174,-3.01099443320321,1.1559651528974
0.488268836729965,-3.01099443320321,1.23510402066895
0.471722745182172,-3.01099443320321,1.25848978033959
0.456261301215788,-3.01099443320321,1.23177530008274
0.441781236591552,-3.01099443320321,1.16061344807183
0.428191989247195,-3.01099443320321,1.05065709248025
0.415413807397421,-3.01099443320321,0.907559101481428
0.403376183263738,-3.01099443320321,0.736972343248779
0.392016551454305,-3.01099443320321,0.544549685955718
0.381279201252372,-3.01099443320321,0.335943997775659
0.371114362893949,-3.01099443320321,0.116808146882017
0.361477436208192,-3.01099443320321,-0.107204998551794
0.352328336397816,-3.01099443320321,-0.330442570352356
0.343630936717924,-3.01099443320321,-0.547251700346256
0.335352591712713,-3.01099443320321,-0.75197952036008
0.327463727744716,-3.01099443320321,-0.93897316222041
0.319937489990281,-3.01099443320321,-1.10257975775383
0.312749437020886,-3.01099443320321,-1.23714616202078
0.305877275650925,-3.01099443320321,-1.33627970881121
0.299300629991621,-3.01099443320321,-1.39124093596913
0.293000839671156,-3.01099443320321,-1.39282593565244
0.286960783012323,-3.01099443320321,-1.33183080001907
0.281164721639015,-3.01099443320321,-1.19905162122694
0.275598163541803,-3.01099443320321,-0.98528449143396
0.270247742094058,-3.01099443320321,-0.682460011691425
0.265101108892262,-3.01099443320321,-0.292869792118167
0.260146838612079,-3.01099443320321,0.175646213015292
0.255374344337131,-3.01099443320321,0.715195425152927
0.250773802039838,-3.01099443320321,1.31788526573872
0.246336083080623,-3.01099443320321,1.97582315621666
0.242052693749505,-3.01099443320321,2.68111651803071
0.237915721007532,-3.01099443320321,3.42587277262486
0.233917783698783,-3.01099443320321,4.20219934144309
0.230051988600076,-3.01099443320321,5.00220364592938
0.226311890757846,-3.01099443320321,5.81799310752771
0.222691457632095,-3.01099443320321,6.64167514768206
1.03040353586228,-2.88324574909553,-5.36844846531556
0.959388326912362,-2.88324574909553,-4.72867314134776
0.897530688461319,-2.88324574909553,-4.09440817427387
0.84316657765105,-2.88324574909553,-3.47116392098783
0.795012095355303,-2.88324574909553,-2.86445073838356
0.75206079801585,-2.88324574909553,-2.27977898335498
0.71351259026056,-2.88324574909553,-1.72265901279602
0.678723419678634,-2.88324574909553,-1.1986011836006
0.647169003986007,-2.88324574909553,-0.713115852662629
0.618418226813742,-2.88324574909553,-0.271713376876049
0.59211332328226,-2.88324574909553,0.120095886865228
0.567954916183844,-2.88324574909553,0.456801581667274
0.545690571735916,-2.88324574909553,0.732893350636168
0.525105945544438,-2.88324574909553,0.942861687553223
0.50601785968174,-2.88324574909553,1.08362292849796
0.488268836729965,-2.88324574909553,1.15983234836352
0.471722745182172,-2.88324574909553,1.17768513411317
0.456261301215788,-2.88324574909553,1.14337647271016
0.441781236591552,-2.88324574909553,1.06310155111775
0.428191989247195,-2.88324574909553,0.943055556299172
0.415413807397421,-2.88324574909553,0.789433675217695
0.403376183263738,-2.88324574909553,0.608431094836568
0.392016551454305,-2.88324574909553,0.406243002119044
0.381279201252372,-2.88324574909553,0.189064584028376
0.371114362893949,-2.88324574909553,-0.0369089724721836
0.361477436208192,-2.88324574909553,-0.265482480419383
0.352328336397816,-2.88324574909553,-0.490460752849967
0.343630936717924,-2.88324574909553,-0.705648602800686
0.335352591712713,-2.88324574909553,-0.904850843308284
0.327463727744716,-2.88324574909553,-1.08187228740951
0.319937489990281,-2.88324574909553,-1.23051774814111
0.312749437020886,-2.88324574909553,-1.34459187541168
0.305877275650925,-2.88324574909553,-1.41746343945132
0.299300629991621,-2.88324574909553,-1.44111799042167
0.293000839671156,-2.88324574909553,-1.4072673305282
0.286960783012323,-2.88324574909553,-1.3076232619764
0.281164721639015,-2.88324574909553,-1.13389758697174
0.275598163541803,-2.88324574909553,-0.87780210771972
0.270247742094058,-2.88324574909553,-0.532123636690259
0.265101108892262,-2.88324574909553,-0.0994666186017613
0.260146838612079,-2.88324574909553,0.41230713721027
0.255374344337131,-2.88324574909553,0.995285956973475
0.250773802039838,-2.88324574909553,1.64155816691551
0.246336083080623,-2.88324574909553,2.34321209326401
0.242052693749505,-2.88324574909553,3.09233606224663
0.237915721007532,-2.88324574909553,3.88101840009102
0.233917783698783,-2.88324574909553,4.70134743302482
0.230051988600076,-2.88324574909553,5.54541148727568
0.226311890757846,-2.88324574909553,6.40529888907124
0.222691457632095,-2.88324574909553,7.27309796463916
1.03040353586228,-2.75549706498786,-5.67433158592315
0.959388326912362,-2.75549706498786,-5.01095067649606
0.897530688461319,-2.75549706498786,-4.3533530144894
0.84316657765105,-2.75549706498786,-3.70732184732359
0.795012095355303,-2.75549706498786,-3.07864042241907
0.75206079801585,-2.75549706498786,-2.47309198719627
0.71351259026056,-2.75549706498786,-1.8964597890756
0.678723419678634,-2.75549706498786,-1.3545270754775
0.647169003986007,-2.75549706498786,-0.853077093822395
0.618418226813742,-2.75549706498786,-0.397893091530718
0.59211332328226,-2.75549706498786,0.00524168397710804
0.567954916183844,-2.75549706498786,0.350543985280652
0.545690571735916,-2.75549706498786,0.632230564959487
0.525105945544438,-2.75549706498786,0.84451908693492
0.50601785968174,-2.75549706498786,0.984226058065123
0.488268836729965,-2.75549706498786,1.05645883185133
0.471722745182172,-2.75549706498786,1.06797449377025
0.456261301215788,-2.75549706498786,1.02553012929857
0.441781236591552,-2.75549706498786,0.935882823912978
0.428191989247195,-2.75549706498786,0.805789663090182
0.415413807397421,-2.75549706498786,0.642007732306875
0.403376183263738,-2.75549706498786,0.451294117039753
0.392016551454305,-2.75549706498786,0.240405902765511
0.381279201252372,-2.75549706498786,0.0161001749608458
0.371114362893949,-2.75549706498786,-0.214865980897546
0.361477436208192,-2.75549706498786,-0.445735479332969
0.352328336397816,-2.75549706498786,-0.669751234868726
0.343630936717924,-2.75549706498786,-0.880156162028123
0.335352591712713,-2.75549706498786,-1.07019317533446
0.327463727744716,-2.75549706498786,-1.23310518931105
0.319937489990281,-2.75549706498786,-1.36213511848118
0.312749437020886,-2.75549706498786,-1.45052585316891
0.305877275650925,-2.75549706498786,-1.49145562307592
0.299300629991621,-2.75549706498786,-1.4778974639596
0.293000839671156,-2.75549706498786,-1.40278380240451
0.286960783012323,-2.75549706498786,-1.25904706499516
0.281164721639015,-2.75549706498786,-1.03961967831611
0.275598163541803,-2.75549706498786,-0.737434068951876
0.270247742094058,-2.75549706498786,-0.346410144022796
0.265101108892262,-2.75549706498786,0.130513930573606
0.260146838612079,-2.75549706498786,0.685570690652493
0.255374344337131,-2.75549706498786,1.31094686766561
0.250773802039838,-2.75549706498786,1.99882919306471
0.246336083080623,-2.75549706498786,2.74140439830155
0.242052693749505,-2.75549706498786,3.53085921482787
0.237915721007532,-2.75549706498786,4.35938037409544
0.233917783698783,-2.75549706498786,5.21915460755599
0.230051988600076,-2.75549706498786,6.10236864666129
0.226311890757846,-2.75549706498786,7.00120922286308
0.222691457632095,-2.75549706498786,7.90786306761312
1.03040353586228,-2.62774838088018,-5.97948411717904
0.959388326912362,-2.62774838088018,-5.29432344216259
0.897530688461319,-2.62774838088018,-4.61520608414547
0.84316657765105,-2.62774838088018,-3.94817536012703
0.795012095355303,-2.62774838088018,-3.2992745871066
0.75206079801585,-2.62774838088018,-2.67454708208351
0.71351259026056,-2.62774838088018,-2.08003616205712
0.678723419678634,-2.62774838088018,-1.52178514402674
0.647169003986007,-2.62774838088018,-1.00583734499172
0.618418226813742,-2.62774838088018,-0.538236081951408
0.59211332328226,-2.62774838088018,-0.125024671905123
0.567954916183844,-2.62774838088018,0.227753568147789
0.545690571735916,-2.62774838088018,0.514055321207993
0.525105945544438,-2.62774838088018,0.727838241998462
0.50601785968174,-2.62774838088018,0.865831013454893
0.488268836729965,-2.62774838088018,0.933602471809457
0.471722745182172,-2.62774838088018,0.93848048758708
0.456261301215788,-2.62774838088018,0.887792931312688
0.441781236591552,-2.62774838088018,0.788867673511208
0.428191989247195,-2.62774838088018,0.649032584707564
0.415413807397421,-2.62774838088018,0.475615535426684
0.403376183263738,-2.62774838088018,0.275944396193494
0.392016551454305,-2.62774838088018,0.0573470375329184
0.381279201252372,-2.62774838088018,-0.172848670030115
0.371114362893949,-2.62774838088018,-0.40731485597068
0.361477436208192,-2.62774838088018,-0.638723649763853
0.352328336397816,-2.62774838088018,-0.859747180884704
0.343630936717924,-2.62774838088018,-1.06305757880831
0.335352591712713,-2.62774838088018,-1.24132697300974
0.327463727744716,-2.62774838088018,-1.38722749296408
0.319937489990281,-2.62774838088018,-1.49343126814639
0.312749437020886,-2.62774838088018,-1.55261055998104
0.305877275650925,-2.62774838088018,-1.55779019937969
0.299300629991621,-2.62774838088018,-1.50311386085807
0.293000839671156,-2.62774838088018,-1.38294664512202
0.286960783012323,-2.62774838088018,-1.19165365287737
0.281164721639015,-2.62774838088018,-0.923599984829956
0.275598163541803,-2.62774838088018,-0.573150741685611
0.270247742094058,-2.62774838088018,-0.1355511406473
0.265101108892262,-2.62774838088018,0.385915854475876
0.260146838612079,-2.62774838088018,0.983663048107031
0.255374344337131,-2.62774838088018,1.65006242039536
0.250773802039838,-2.62774838088018,2.37748595149007
0.246336083080623,-2.62774838088018,3.15830562154037
0.242052693749505,-2.62774838088018,3.98489341069545
0.237915721007532,-2.62774838088018,4.84962129910452
0.233917783698783,-2.62774838088018,5.74486126691677
0.230051988600076,-2.62774838088018,6.66298529428143
0.226311890757846,-2.62774838088018,7.59636536134767
0.222691457632095,-2.62774838088018,8.53737344826472
1.03040353586228,-2.4999996967725,-6.28674700029107
0.959388326912362,-2.4999996967725,-5.58076157816268
0.897530688461319,-2.4999996967725,-4.88106956161362
0.84316657765105,-2.4999996967725,-4.19396435622324
0.795012095355303,-2.4999996967725,-3.52573936757086
0.75206079801585,-2.4999996967725,-2.88268800123584
0.71351259026056,-2.4999996967725,-2.2711036627975
0.678723419678634,-2.4999996967725,-1.69727975783518
0.647169003986007,-2.4999996967725,-1.16750969192821
0.618418226813742,-2.4999996967725,-0.688086870655945
0.59211332328226,-2.4999996967725,-0.265304699597708
0.567954916183844,-2.4999996967725,0.0945434156671595
0.545690571735916,-2.4999996967725,0.385164069559322
0.525105945544438,-2.4999996967725,0.600264887745682
0.50601785968174,-2.4999996967725,0.736494266523253
0.488268836729965,-2.4999996967725,0.799882268914957
0.471722745182172,-2.4999996967725,0.798325743839922
0.456261301215788,-2.4999996967725,0.739721540217268
0.441781236591552,-2.4999996967725,0.63196650696612
0.428191989247195,-2.4999996967725,0.482957493005603
0.415413807397421,-2.4999996967725,0.300591347254839
0.403376183263738,-2.4999996967725,0.092764918632953
0.392016551454305,-2.4999996967725,-0.132624943940931
0.381279201252372,-2.4999996967725,-0.36768139154769
0.371114362893949,-2.4999996967725,-0.604507575268197
0.361477436208192,-2.4999996967725,-0.835206646183334
0.352328336397816,-2.4999996967725,-1.05188175537397
0.343630936717924,-2.4999996967725,-1.24663605392099
0.335352591712713,-2.4999996967725,-1.41157269290526
0.327463727744716,-2.4999996967725,-1.53879482340766
0.319937489990281,-2.4999996967725,-1.62040559650907
0.312749437020886,-2.4999996967725,-1.64850846053661
0.305877275650925,-2.4999996967725,-1.61600110805731
0.299300629991621,-2.4999996967725,-1.51830168539219
0.293000839671156,-2.4999996967725,-1.35132715252138
0.286960783012323,-2.4999996967725,-1.11099446942501
0.281164721639015,-2.4999996967725,-0.793220596083208
0.275598163541803,-2.4999996967725,-0.393922492476107
0.270247742094058,-2.4999996967725,0.0902217664779712
0.265101108892262,-2.4999996967725,0.655583152172986
0.260146838612079,-2.4999996967725,1.29481038433895
0.255374344337131,-2.4999996967725,2.00051687832877
0.250773802039838,-2.4999996967725,2.76531604949535
0.246336083080623,-2.4999996967725,3.5818213131916
0.242052693749505,-2.4999996967725,4.44264608477041
0.237915721007532,-2.4999996967725,5.34040377958471
0.233917783698783,-2.4999996967725,6.26770781298737
0.230051988600076,-2.4999996967725,7.21717160033133
0.226311890757846,-2.4999996967725,8.18140855696947
0.222691457632095,-2.4999996967725,9.15303209825471
1.03040353586228,-2.37225101266482,-6.59896117646707
0.959388326912362,-2.37225101266482,-5.87223522431167
0.897530688461319,-2.37225101266482,-5.15204562526538
0.84316657765105,-2.37225101266482,-4.44492873243732
0.795012095355303,-2.37225101266482,-3.7574208989366
0.75206079801585,-2.37225101266482,-3.09605847787234
0.71351259026056,-2.37225101266482,-2.46737782235366
0.678723419678634,-2.37225101266482,-1.87791528548965
0.647169003986007,-2.37225101266482,-1.33420722038944
0.618418226813742,-2.37225101266482,-0.842789980162152
0.59211332328226,-2.37225101266482,-0.410199917916887
0.567954916183844,-2.37225101266482,-0.0429733867627631
0.545690571735916,-2.37225101266482,0.252353260191105
0.525105945544438,-2.37225101266482,0.469244759178416
0.50601785968174,-2.37225101266482,0.604272289126191
0.488268836729965,-2.37225101266482,0.663917223844906
0.471722745182172,-2.37225101266482,0.656632890805033
0.456261301215788,-2.37225101266482,0.590872617477039
0.441781236591552,-2.37225101266482,0.475089731331399
0.428191989247195,-2.37225101266482,0.31773755983858
0.415413807397421,-2.37225101266482,0.127269430469054
0.403376183263738,-2.37225101266482,-0.0878613293067091
0.392016551454305,-2.37225101266482,-0.319201392018237
0.381279201252372,-2.37225101266482,-0.558297430195061
0.371114362893949,-2.37225101266482,-0.796696116366709
0.361477436208192,-2.37225101266482,-1.02594412306271
0.352328336397816,-2.37225101266482,-1.2375881228126
0.343630936717924,-2.37225101266482,-1.4231747881459
0.335352591712713,-2.37225101266482,-1.57425079159214
