"Dshore","theta","omega"
1.85974549398091,-3.14070906815954,-2.28627690716098
1.61678006075015,-3.14070906815954,-1.94253214783374
1.42996328873673,-3.14070906815954,-1.60201164047366
1.28184752314728,-3.14070906815954,-1.2679396370479
1.16153553577287,-3.14070906815954,-0.943540389523626
1.06187023545135,-3.14070906815954,-0.632038149867989
0.977956862664124,-3.14070906815954,-0.336657170048157
0.906334561387955,-3.14070906815954,-0.0606217020312855
0.844487137922501,-3.14070906815954,0.192844002215462
0.790541335947958,-3.14070906815954,0.420515690724926
0.74307381281081,-3.14070906815954,0.619169111529946
0.700983716721952,-3.14070906815954,0.785580012663363
0.663406248298958,-3.14070906815954,0.916524142158014
0.629652609672284,-3.14070906815954,1.0087772550314
0.59916739810777,-3.14070906815954,1.06039559720027
0.571497805022415,-3.14070906815954,1.07428941400277
0.546270972630081,-3.14070906815954,1.05451892940717
0.52317709414194,-3.14070906815954,1.00514436738176
0.501956626780523,-3.14070906815954,0.930225951894806
0.48239049539296,-3.14070906815954,0.833823906914598
0.464292501268746,-3.14070906815954,0.719998456409409
0.447503377970456,-3.14070906815954,0.592809824347519
0.431886091827156,-3.14070906815954,0.456318234697205
0.417322093284177,-3.14070906815954,0.314583911426745
0.403708301978849,-3.14070906815954,0.171667078504419
0.39095466328709,-3.14070906815954,0.031627959898503
0.378982153836663,-3.14070906815954,-0.101543020338075
0.367721142603478,-3.14070906815954,-0.22508403523938
0.357110035765012,-3.14070906815954,-0.337283083088205
0.347094149600984,-3.14070906815954,-0.4364619303378
0.33762476789038,-3.14070906815954,-0.520942343441413
0.328658349506683,-3.14070906815954,-0.589046088852293
0.320155859011608,-3.14070906815954,-0.639094933023689
0.312082198534981,-3.14070906815954,-0.669410642408851
0.304405723500988,-3.14070906815954,-0.678314983461026
0.297097828110447,-3.14070906815954,-0.664129722633466
0.290132589131449,-3.14070906815954,-0.625176626379417
0.283486458648586,-3.14070906815954,-0.559777461152129
0.277137998096052,-3.14070906815954,-0.466308117901705
0.271067647244709,-3.14070906815954,-0.344966118576099
0.265257522898661,-3.14070906815954,-0.198163793173105
0.25969124293725,-3.14070906815954,-0.028447174300465
0.254353772055998,-3.14070906815954,0.161637705434085
0.249231286147489,-3.14070906815954,0.369544813422805
0.244311052746309,-3.14070906815954,0.592728117057958
0.239581325361108,-3.14070906815954,0.828641583731803
0.235031249847592,-3.14070906815954,1.0747391808366
0.230650781251536,-3.14070906815954,1.32847487576462
0.226430609780832,-3.14070906815954,1.58730263590811
0.222362094758367,-3.14070906815954,1.84867642865934
1.85974549398091,-3.0125179051146,-2.46238933378215
1.61678006075015,-3.0125179051146,-2.08555722322531
1.42996328873673,-3.0125179051146,-1.71231077444688
1.28184752314728,-3.0125179051146,-1.34623564922528
1.16153553577287,-3.0125179051146,-0.990917509338935
1.06187023545135,-3.0125179051146,-0.649942016566259
0.977956862664124,-3.0125179051146,-0.326894832685672
0.906334561387955,-3.0125179051146,-0.0253616194755881
0.844487137922501,-3.0125179051146,0.251071961285575
0.790541335947958,-3.0125179051146,0.498820247819398
0.74307381281081,-3.0125179051146,0.714297578347465
0.700983716721952,-3.0125179051146,0.893918291091359
0.663406248298958,-3.0125179051146,1.03409672427266
0.629652609672284,-3.0125179051146,1.13124722383736
0.59916739810777,-3.0125179051146,1.1832002423753
0.571497805022415,-3.0125179051146,1.19315431500941
0.546270972630081,-3.0125179051146,1.16557974878962
0.52317709414194,-3.0125179051146,1.10494685076585
0.501956626780523,-3.0125179051146,1.01572592798803
0.48239049539296,-3.0125179051146,0.902387287506079
0.464292501268746,-3.0125179051146,0.769401236369924
0.447503377970456,-3.0125179051146,0.621238081629487
0.431886091827156,-3.0125179051146,0.462368130334696
0.417322093284177,-3.0125179051146,0.297261689535476
0.403708301978849,-3.0125179051146,0.13038906628175
0.39095466328709,-3.0125179051146,-0.033779432376557
0.378982153836663,-3.0125179051146,-0.190838142220541
0.367721142603478,-3.0125179051146,-0.337519222673182
0.357110035765012,-3.0125179051146,-0.471527093307262
0.347094149600984,-3.0125179051146,-0.590597446944617
0.33762476789038,-3.0125179051146,-0.692465976407083
0.328658349506683,-3.0125179051146,-0.774868374516497
0.320155859011608,-3.0125179051146,-0.835540334094695
0.312082198534981,-3.0125179051146,-0.872217547963513
0.304405723500988,-3.0125179051146,-0.882635708944787
0.297097828110447,-3.0125179051146,-0.864530509860353
0.290132589131449,-3.0125179051146,-0.815637643532048
0.283486458648586,-3.0125179051146,-0.733692802781707
0.277137998096052,-3.0125179051146,-0.6165017573524
0.271067647244709,-3.0125179051146,-0.464228807770358
0.265257522898661,-3.0125179051146,-0.279905845731768
0.25969124293725,-3.0125179051146,-0.0667378724822834
0.254353772055998,-3.0125179051146,0.17207011073244
0.249231286147489,-3.0125179051146,0.433313102666749
0.244311052746309,-3.0125179051146,0.713786102074986
0.239581325361108,-3.0125179051146,1.0102841077115
0.235031249847592,-3.0125179051146,1.31960211833063
0.230650781251536,-3.0125179051146,1.63853513268673
0.226430609780832,-3.0125179051146,1.96387814953413
0.222362094758367,-3.0125179051146,2.29242616762719
1.85974549398091,-2.88432674206965,-2.69733731634298
1.61678006075015,-2.88432674206965,-2.28552138973124
1.42996328873673,-2.88432674206965,-1.87766357540216
1.28184752314728,-2.88432674206965,-1.4777219856384
1.16153553577287,-2.88432674206965,-1.08965473272262
1.06187023545135,-2.88432674206965,-0.717419928937477
0.977956862664124,-2.88432674206965,-0.364975686565628
0.906334561387955,-2.88432674206965,-0.0362801178897353
0.844487137922501,-2.88432674206965,0.264708664807544
0.790541335947958,-2.88432674206965,0.534032549243548
0.74307381281081,-2.88432674206965,0.76773342313562
0.700983716721952,-2.88432674206965,0.961853174201099
0.663406248298958,-2.88432674206965,1.11243369015733
0.629652609672284,-2.88432674206965,1.21551686727165
0.59916739810777,-2.88432674206965,1.26871206539182
0.571497805022415,-2.88432674206965,1.27557048066983
0.546270972630081,-2.88432674206965,1.2410510112742
0.52317709414194,-2.88432674206965,1.17011255537342
0.501956626780523,-2.88432674206965,1.06771401113599
0.48239049539296,-2.88432674206965,0.938814276730423
0.464292501268746,-2.88432674206965,0.788372250325215
0.447503377970456,-2.88432674206965,0.62134683008887
0.431886091827156,-2.88432674206965,0.442696914189891
0.417322093284177,-2.88432674206965,0.257381400796781
0.403708301978849,-2.88432674206965,0.0703591880780417
0.39095466328709,-2.88432674206965,-0.113410825797824
0.378982153836663,-2.88432674206965,-0.28903646167299
0.367721142603478,-2.88432674206965,-0.452799908320495
0.357110035765012,-2.88432674206965,-0.601986841432045
