"coeff_name","estimate","std"
"tau.s(ID).1",4.65134756552932e-07,0.000319878607291336
"tau.s(ID).2",6.54559274703259e-07,0.000257001954686737
"tau.s(ID).3",-5.32168579269646e-07,0.000301478934990325
"tau.s(ID).4",3.89911533301332e-09,0.000373254609724176
"tau.s(ID).5",1.38382543632684e-06,NA
"tau.s(ID).6",9.04855770202697e-07,NA
"tau.s(ID).7",-3.78091569118008e-07,0.000338931420596089
"tau.s(ID).8",-8.42294931941456e-07,0.000134137849210755
"tau.s(ID).9",-4.53313652589608e-07,0.000322768188677751
"tau.s(ID).10",6.38018293393243e-07,0.000264020343894141
"tau.s(ID).11",3.12904638395629e-07,0.000350110944468151
"tau.s(ID).12",-2.14257760075689e-06,NA
"nu.s(ID).1",-0.0505237417375038,0.0456228855609426
"nu.s(ID).2",-0.208475659350891,0.0467416312565076
"nu.s(ID).3",0.0358442099290682,0.0454041472418623
"nu.s(ID).4",0.154249296492043,0.0450504006848599
"nu.s(ID).5",-0.0677638927851092,0.045553180642117
"nu.s(ID).6",-0.118033184286496,0.046224488345092
"nu.s(ID).7",0.0250192304410148,0.0454084247888218
"nu.s(ID).8",0.00571079760673791,0.0454208863666995
"nu.s(ID).9",-0.0120405954125455,0.0455468257662451
"nu.s(ID).10",-0.0671801076234475,0.0458797837723612
"nu.s(ID).11",0.0503395613329692,0.045451307041682
"nu.s(ID).12",0.244994974524809,0.0452122180913348
"mu1.(Intercept)",0,NA
"mu2.(Intercept)",0,NA
"tau.(Intercept)",-0.0362702208050194,0.0617062851343379
"nu.(Intercept)",1.37368815397045,0.045070595721616
"tau.s(ID)",15.7864758724273,NA
"nu.s(ID)",4.26159860998247,0.438101072449392
"log_sigma_obs",0,NA
