"coeff_name","estimate","true"
"tau.s(ID).1",0.0863739888134992,0.151152199743894
"tau.s(ID).2",-0.0885562067818116,-0.00946590384130976
"tau.s(ID).3",-0.0526850634948396,0.201842371387704
"tau.s(ID).4",-0.0905920753746566,-0.0062714099052421
"tau.s(ID).5",-0.0208983999122157,0.130486965422349
"tau.s(ID).6",0.157980764756533,0.228664539270111
"nu.s(ID).1",0.00322270148200779,-0.138886070111234
"nu.s(ID).2",0.05398188920651,-0.0278788766817371
"nu.s(ID).3",-0.0227047966947303,-0.0133321336393658
"nu.s(ID).4",0.119690889539388,0.0635950398070074
"nu.s(ID).5",0.0167831906408753,-0.0284252921416072
"nu.s(ID).6",-0.185242894330214,-0.265645542090478
"omega.te(theta,DistanceShore).1",8.28440004594981,7.41949737038641
"omega.te(theta,DistanceShore).2",-0.929409790889702,-2.78407592129446
"omega.te(theta,DistanceShore).3",3.66742403518694,4.05176660684324
"omega.te(theta,DistanceShore).4",15.8443859716447,14.342095285798
"omega.te(theta,DistanceShore).5",-1.50679751837459,4.30582187990581
"omega.te(theta,DistanceShore).6",27.1974959609205,34.3832246334754
"omega.te(theta,DistanceShore).7",0.257127476842166,-0.856251990403953
"omega.te(theta,DistanceShore).8",-4.287950004763,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.068675659117952,0
"nu.(Intercept)",1.29439973823194,1.38629436111989
"omega.(Intercept)",-0.0694966298333806,0.20183270386863
"tau.s(ID)",0.150363043917622,0.1
"nu.s(ID)",0.111602509574127,0.1
"omega.te(theta,DistanceShore)",4.10698686216007,NA
"omega.te(theta,DistanceShore)",8.02447584267549,NA
