"coeff_name","estimate","true"
"tau.s(ID).1",0.16217895067933,0.151152199743894
"tau.s(ID).2",-0.16747795068697,-0.00946590384130976
"tau.s(ID).3",-0.0180355793967331,0.201842371387704
"tau.s(ID).4",-0.218435273131527,-0.0062714099052421
"tau.s(ID).5",-0.0900138602846752,0.130486965422349
"tau.s(ID).6",0.32801381647158,0.228664539270111
"nu.s(ID).1",-0.0163504088458896,-0.138886070111234
"nu.s(ID).2",0.0460224711146646,-0.0278788766817371
"nu.s(ID).3",-0.0296621509190798,-0.0133321336393658
"nu.s(ID).4",0.0473724972829876,0.0635950398070074
"nu.s(ID).5",0.0235716984608398,-0.0284252921416072
"nu.s(ID).6",-0.0804580422178573,-0.265645542090478
"omega.te(theta,DistanceShore).1",7.02026190270712,7.41949737038641
"omega.te(theta,DistanceShore).2",-4.69702452546111,-2.78407592129446
"omega.te(theta,DistanceShore).3",3.05018176829379,4.05176660684324
"omega.te(theta,DistanceShore).4",15.8645463681062,14.342095285798
"omega.te(theta,DistanceShore).5",-3.05739017647232,4.30582187990581
"omega.te(theta,DistanceShore).6",33.1882168230823,34.3832246334754
"omega.te(theta,DistanceShore).7",1.0059041576908,-0.856251990403953
"omega.te(theta,DistanceShore).8",-1.17919649854158,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.188778483556393,0
"nu.(Intercept)",1.35272964871504,1.38629436111989
"omega.(Intercept)",0.202360839403406,0.20183270386863
"tau.s(ID)",0.233334745936036,0.1
"nu.s(ID)",0.07824317377785,0.1
"omega.te(theta,DistanceShore)",5.13558384609542,NA
"omega.te(theta,DistanceShore)",10.3479982288541,NA
