"coeff_name","estimate","true"
"tau.s(ID).1",0.0023257087448907,0.151152199743894
"tau.s(ID).2",-0.00296989823500089,-0.00946590384130976
"tau.s(ID).3",-0.00176548463975401,0.201842371387704
"tau.s(ID).4",-0.00205769984925755,-0.0062714099052421
"tau.s(ID).5",9.16817622852527e-05,0.130486965422349
"tau.s(ID).6",0.00448727909086991,0.228664539270111
"nu.s(ID).1",-0.0461364162224892,-0.138886070111234
"nu.s(ID).2",0.105976953619917,-0.0278788766817371
"nu.s(ID).3",0.0220195206128217,-0.0133321336393658
"nu.s(ID).4",0.114958491418716,0.0635950398070074
"nu.s(ID).5",0.046914590432698,-0.0284252921416072
"nu.s(ID).6",-0.248529103956387,-0.265645542090478
"omega.te(theta,DistanceShore).1",5.81503664784173,7.41949737038641
"omega.te(theta,DistanceShore).2",-0.384428710608895,-2.78407592129446
"omega.te(theta,DistanceShore).3",4.35738287615046,4.05176660684324
"omega.te(theta,DistanceShore).4",13.4888441171517,14.342095285798
"omega.te(theta,DistanceShore).5",-2.31250433823317,4.30582187990581
"omega.te(theta,DistanceShore).6",29.4170209899325,34.3832246334754
"omega.te(theta,DistanceShore).7",0.207997599669824,-0.856251990403953
"omega.te(theta,DistanceShore).8",1.86008216370352,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0101290814591594,0
"nu.(Intercept)",1.27756064027811,1.38629436111989
"omega.(Intercept)",0.35451639242562,0.20183270386863
"tau.s(ID)",0.0266117813867783,0.1
"nu.s(ID)",0.128259733457213,0.1
"omega.te(theta,DistanceShore)",4.10926189182965,NA
"omega.te(theta,DistanceShore)",9.01498807107023,NA
