"coeff_name","estimate","true"
"tau.s(ID).1",0.0834366328949337,0.151152199743894
"tau.s(ID).2",-0.141292987358884,-0.00946590384130976
"tau.s(ID).3",-0.0271642395223428,0.201842371387704
"tau.s(ID).4",-0.396463941898955,-0.0062714099052421
"tau.s(ID).5",-0.100322958967855,0.130486965422349
"tau.s(ID).6",0.601097760836514,0.228664539270111
"nu.s(ID).1",-2.51509287364738e-05,-0.138886070111234
"nu.s(ID).2",4.25079947795091e-05,-0.0278788766817371
"nu.s(ID).3",-1.54571963912562e-05,-0.0133321336393658
"nu.s(ID).4",4.30432653638069e-05,0.0635950398070074
"nu.s(ID).5",6.62232404406263e-06,-0.0284252921416072
"nu.s(ID).6",-5.32273453448057e-05,-0.265645542090478
"omega.te(theta,DistanceShore).1",5.07242036472263,7.41949737038641
"omega.te(theta,DistanceShore).2",-8.31606725973616,-2.78407592129446
"omega.te(theta,DistanceShore).3",2.64894169842967,4.05176660684324
"omega.te(theta,DistanceShore).4",14.7733030084817,14.342095285798
"omega.te(theta,DistanceShore).5",-4.10492352352552,4.30582187990581
"omega.te(theta,DistanceShore).6",31.9346104874574,34.3832246334754
"omega.te(theta,DistanceShore).7",1.3398422038214,-0.856251990403953
"omega.te(theta,DistanceShore).8",3.0975549269386,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.0952655666629655,0
"nu.(Intercept)",1.21542544667708,1.38629436111989
"omega.(Intercept)",0.0714473953283309,0.20183270386863
"tau.s(ID)",0.310310149142292,0.1
"nu.s(ID)",0.00212818514645587,0.1
"omega.te(theta,DistanceShore)",4.87059971989973,NA
"omega.te(theta,DistanceShore)",10.0688151762687,NA
