"coeff_name","estimate","std"
"tau.s(ID).1",-3.0843949285341e-05,NA
"tau.s(ID).2",2.41001447702499e-05,NA
"tau.s(ID).3",3.17089773937703e-05,NA
"tau.s(ID).4",-4.76133990104518e-06,0.00219606230889006
"tau.s(ID).5",1.71841664216536e-05,0.00119438043911833
"tau.s(ID).6",-1.79402064578169e-05,0.0010468405270811
"tau.s(ID).7",-3.84319496496922e-06,0.00221833596820816
"tau.s(ID).8",2.52344715734536e-05,NA
"tau.s(ID).9",-1.8585983974876e-05,0.000895579331685486
"tau.s(ID).10",-5.44183413801591e-06,0.00217626366109809
"tau.s(ID).11",4.58958567665597e-06,0.0022005776510201
"tau.s(ID).12",-2.26818407739899e-05,NA
"nu.s(ID).1",0.177692901795598,0.0776872745556677
"nu.s(ID).2",-0.135516530624779,0.0811402340747778
"nu.s(ID).3",0.0019692456103459,0.0789690528224078
"nu.s(ID).4",-0.0860197987074519,0.0802307738124468
"nu.s(ID).5",-0.22922822603285,0.0828073055608479
"nu.s(ID).6",-0.000435570179133892,0.0813140491839779
"nu.s(ID).7",0.0328813746951968,0.0785735265119805
"nu.s(ID).8",-0.377958080654979,0.0873575192527301
"nu.s(ID).9",0.017088828495656,0.0795617516538352
"nu.s(ID).10",0.0597387987485765,0.0802724590556479
"nu.s(ID).11",0.20844653885966,0.0783121375374106
"nu.s(ID).12",0.31399605559819,0.0766303818976364
"mu1.(Intercept)",0,NA
"mu2.(Intercept)",0,NA
"tau.(Intercept)",0.140983371656101,0.100076058056533
"nu.(Intercept)",1.46159872679032,0.071999031365282
"tau.s(ID)",12.1852340520903,NA
"nu.s(ID)",3.30034160359521,0.45453502499553
"log_sigma_obs",0,NA
