"coeff_name","estimate","std"
"tau.s(ID).1",-0.221893366901474,0.199449229406041
"tau.s(ID).2",0.20528304327259,0.162481411648172
"tau.s(ID).3",-0.044379073377969,0.15563699011143
"tau.s(ID).4",-0.205640494133979,0.176072151262064
"tau.s(ID).5",0.240508730277571,0.223019128672281
"tau.s(ID).6",-0.0342223609250151,0.154037713230356
"nu.s(ID).1",0.182688054821874,0.0991662292778194
"nu.s(ID).2",-0.00203446618165413,0.0810935882980555
"nu.s(ID).3",-0.0235453176546011,0.0782542259163143
"nu.s(ID).4",-0.0260752761805533,0.0862773083804548
"nu.s(ID).5",-0.161769675503967,0.11119803511533
"nu.s(ID).6",0.00173838867223442,0.077550234167555
"tau.(Intercept)",0.0634708676863032,0.129845841693222
"nu.(Intercept)",1.43552563856721,0.0661600122322677
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",3.00505849837824,1.00362414031025
"nu.s(ID)",4.25350334454372,0.893728879733005
"log_sigma_obs",0,NA
