"coeff_name","estimate","std"
"tau.s(ID).1",0.0517299808656028,0.206849081118428
"tau.s(ID).2",-0.0899865506490512,0.206833565639357
"tau.s(ID).3",0.766961348449638,0.216642586965176
"tau.s(ID).4",-0.1566253939355,0.217445992886999
"tau.s(ID).5",-0.519726342445126,0.212936545870819
"tau.s(ID).6",-0.0898233845481878,0.214129925948843
"nu.s(ID).1",0.0444020130106628,0.0624425694758786
"nu.s(ID).2",-0.0248977650415745,0.0608796047693909
"nu.s(ID).3",-0.0250418672067256,0.0664459061968612
"nu.s(ID).4",-0.0519293573571017,0.0685650798373155
"nu.s(ID).5",-0.0487503529134666,0.0643262373982037
"nu.s(ID).6",0.0855448725253563,0.0702902220752432
"tau.(Intercept)",-0.332996489810087,0.183124395290177
"nu.(Intercept)",1.48654834146938,0.0465168083569732
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",1.7966658879803,0.651319146967386
"nu.s(ID)",5.20025708898809,1.12404974770062
"log_sigma_obs",0,NA
