"coeff_name","estimate","std"
"tau.s(ID).1",-0.377685574415506,0.164961755215152
"tau.s(ID).2",-0.0261723207047589,0.137207476412879
"tau.s(ID).3",0.14589592511986,0.140805500701404
"tau.s(ID).4",-0.237883154492663,0.140768064657233
"tau.s(ID).5",0.0717944372948949,0.167545577886455
"tau.s(ID).6",-0.0423072660866367,0.141157965475031
"tau.s(ID).7",-0.23417093408928,0.147270968156255
"tau.s(ID).8",0.049557916898741,0.136458828543637
"tau.s(ID).9",0.00688760772508002,0.131818538190695
"tau.s(ID).10",0.40013243506007,0.163610495727047
"tau.s(ID).11",0.0177581725615711,0.138416747271405
"tau.s(ID).12",0.213742829496523,0.16635358924019
"nu.s(ID).1",0.0589721160219765,0.0742452525428079
"nu.s(ID).2",-0.0234381745381785,0.0602209419230117
"nu.s(ID).3",0.063300462130184,0.0638428773767918
"nu.s(ID).4",0.0182424609035294,0.061381855976083
"nu.s(ID).5",-0.0639565529096046,0.077691344877731
"nu.s(ID).6",-0.0316705036166174,0.06260406705096
"nu.s(ID).7",0.0407447919242974,0.0653013591558637
"nu.s(ID).8",-0.0211915296156406,0.0597188083325956
"nu.s(ID).9",-0.00379733537178486,0.0570360885552808
"nu.s(ID).10",-0.0505160361974365,0.0735182558211822
"nu.s(ID).11",0.0469646397882761,0.0617086097493217
"nu.s(ID).12",-0.0611373946410328,0.0766918562087043
"tau.(Intercept)",0.406503859940654,0.102431539884828
"nu.(Intercept)",1.38622477632242,0.0428355743454911
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",2.90297111241374,0.578679842887954
"nu.s(ID)",5.27285165592632,1.08142698665085
"log_sigma_obs",0,NA
