"coeff_name","estimate","std"
"tau.s(ID).1",-0.0444964706562052,NA
"tau.s(ID).2",0.00276259749452911,0.0683536973678616
"tau.s(ID).3",0.058450901667565,NA
"tau.s(ID).4",-0.0460575594484338,NA
"tau.s(ID).5",-0.0030868121309154,0.0700140258520257
"tau.s(ID).6",0.0303465047369399,0.0203692569970022
"nu.s(ID).1",0.0963991911234912,0.0148894979615447
"nu.s(ID).2",-0.0472869239569643,0.0516763005348176
"nu.s(ID).3",-0.0962702860882469,NA
"nu.s(ID).4",0.0682904137515007,0.011653770924528
"nu.s(ID).5",-0.0466301139285753,0.0527763214754617
"nu.s(ID).6",0.0216722262084818,0.0460577761036027
"tau.(Intercept)",0.442504387868219,0.115507304348702
"nu.(Intercept)",1.44604369908369,0.0627677558094739
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",5.19987971158635,NA
"nu.s(ID)",5.00428844492913,0.543916627245873
"log_sigma_obs",0,NA
