"coeff_name","estimate","std"
"tau.s(ID).1",-7.36012518752236e-05,0.00276583856275624
"tau.s(ID).2",1.45735593047282e-05,0.00343409539145007
"tau.s(ID).3",2.08552239156611e-05,0.00340813034143735
"tau.s(ID).4",-2.16653814026405e-05,0.00340415418079835
"tau.s(ID).5",-7.72450189509795e-06,0.00345186964881474
"tau.s(ID).6",0.000117056777882627,0.00102789795060087
"tau.s(ID).7",-0.00010359406052671,0.0018489649182532
"tau.s(ID).8",-3.22591089456044e-05,0.00333671724919698
"tau.s(ID).9",9.66819292580824e-06,0.00344783113183885
"tau.s(ID).10",0.000175291348908868,NA
"tau.s(ID).11",-0.000117122224134045,0.00102037738408786
"tau.s(ID).12",1.76063378574196e-05,0.00342291262450253
"nu.s(ID).1",0.244377953082913,0.0508355460678015
"nu.s(ID).2",-0.0901346975835914,0.0516114045865364
"nu.s(ID).3",-0.015130338960881,0.0514474085757876
"nu.s(ID).4",0.130747331625773,0.0510866119854506
"nu.s(ID).5",-0.114743776037923,0.0518395431093289
"nu.s(ID).6",-0.0171636659839273,0.0512038758983456
"nu.s(ID).7",0.185057779680811,0.0510176409306167
"nu.s(ID).8",0.136110758979061,0.0511673747774195
"nu.s(ID).9",-0.0126913707615601,0.0513516582681416
"nu.s(ID).10",-0.239100090204833,0.0520850064215146
"nu.s(ID).11",0.048303504397582,0.0512543507754972
"nu.s(ID).12",-0.260697835004723,0.0521852778890996
"tau.(Intercept)",0.159488341677258,0.0673911230169493
"nu.(Intercept)",1.32697539100922,0.0553194532981473
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",11.3334710202395,NA
"nu.s(ID)",3.73282193741847,0.420620433365195
"log_sigma_obs",0,NA
