"coeff_name","estimate","std"
"tau.s(ID).1",-0.602714902215773,0.18142642108756
"tau.s(ID).2",0.161579492678126,0.206015837944839
"tau.s(ID).3",0.402142679948702,0.177283980346851
"tau.s(ID).4",-0.368797732215789,0.187420168910394
"tau.s(ID).5",0.0744518702969999,0.189712442141281
"tau.s(ID).6",0.117390485430061,0.174010502538377
"tau.s(ID).7",-0.0748611946337424,0.172995329173677
"tau.s(ID).8",0.295132667980105,0.189616887873734
"tau.s(ID).9",0.191481738984151,0.178479829339605
"tau.s(ID).10",-0.364383761044702,0.17717826657815
"tau.s(ID).11",-0.322670142619721,0.173813523947003
"tau.s(ID).12",0.375140753205404,0.206513606857783
"nu.s(ID).1",0.144370052019569,0.0696767314259714
"nu.s(ID).2",-0.110703945209827,0.0836053463316069
"nu.s(ID).3",0.0260194265286194,0.0689243151496295
"nu.s(ID).4",-0.0589493578798306,0.0692723576394135
"nu.s(ID).5",-0.0779766083861996,0.0749976048134723
"nu.s(ID).6",0.0864108748075382,0.0690430427726022
"nu.s(ID).7",0.0605875723343515,0.0674561366956786
"nu.s(ID).8",-0.0657380178280275,0.0753829968699872
"nu.s(ID).9",-0.0140460895567412,0.069054443155874
"nu.s(ID).10",0.0201408708369776,0.0656729289056728
"nu.s(ID).11",0.0274289265638057,0.0658126651938166
"nu.s(ID).12",-0.102976492593789,0.0842030560533398
"tau.(Intercept)",-0.217392128343282,0.119062472777511
"nu.(Intercept)",1.38986944307815,0.0399640611619142
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",2.09120264490404,0.509533953600783
"nu.s(ID)",4.61553996202923,0.686512927106102
"log_sigma_obs",0,NA
