"coeff_name","estimate","std"
"tau.s(ID).1",0.00453212050284075,0.174101236633124
"tau.s(ID).2",0.452126985018361,0.174926297718677
"tau.s(ID).3",-0.315272703708019,0.177010516337911
"tau.s(ID).4",-0.65006707109217,0.173139337625963
"tau.s(ID).5",0.234424188698904,0.174553786568589
"tau.s(ID).6",0.279537278767689,0.175998214611949
"nu.s(ID).1",0.00104099992748934,0.0140740149578667
"nu.s(ID).2",-0.000435457898748939,0.0116698229576095
"nu.s(ID).3",0.00230723664561246,0.0221200590393111
"nu.s(ID).4",-0.000453587854562223,0.0116584290407456
"nu.s(ID).5",-0.00104235491363285,0.0141466921645639
"nu.s(ID).6",-0.00147088216349651,0.0166562345985591
"tau.(Intercept)",-0.205803052323138,0.177138855944243
"nu.(Intercept)",1.39252201442841,0.0370245373071878
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",1.89612888835042,0.603126043122429
"nu.s(ID)",8.9954993659792,8.53781758543369
"log_sigma_obs",0,NA
