"coeff_name","estimate","std"
"tau.s(ID).1",-0.074496603996014,0.209537537146534
"tau.s(ID).2",0.320830954169943,0.226761045465155
"tau.s(ID).3",-0.440250997502548,0.213734113564354
"tau.s(ID).4",0.431911111973026,0.221534797909339
"tau.s(ID).5",0.118096997345941,0.22346405152929
"tau.s(ID).6",-0.471541802719203,0.214676635447437
"nu.s(ID).1",0.154225994974922,0.100906311580338
"nu.s(ID).2",-0.185392717936894,0.107646128481473
"nu.s(ID).3",0.259386623099714,0.0997156747835228
"nu.s(ID).4",0.0786654757075514,0.105648431866217
"nu.s(ID).5",-0.252960193380756,0.106824146554905
"nu.s(ID).6",-0.113646386765564,0.0997632151512527
"tau.(Intercept)",-0.588206779001484,0.174085090921042
"nu.(Intercept)",1.34778596273763,0.0867592445556152
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",1.9209911218348,0.703322977999827
"nu.s(ID)",3.25260292441556,0.655367827943394
"log_sigma_obs",0,NA
