"coeff_name","estimate","std"
"tau.s(ID).1",-0.257227996950926,0.166495316502271
"tau.s(ID).2",0.234301932833253,0.153416999338608
"tau.s(ID).3",0.139322010028851,0.142660023567698
"tau.s(ID).4",-0.0265435984585715,0.145140326838577
"tau.s(ID).5",0.0163253332598124,0.147315366396425
"tau.s(ID).6",-0.00150097617884013,0.142373399984988
"tau.s(ID).7",-0.0099941457290596,0.140957982806808
"tau.s(ID).8",0.0593108342923421,0.139489705561038
"tau.s(ID).9",-0.0141883123925163,0.145617372462539
"tau.s(ID).10",-0.162881230265424,0.159067129537417
"tau.s(ID).11",-0.271669261082427,0.168251985779858
"tau.s(ID).12",0.17009967566185,0.169297162878542
"nu.s(ID).1",0.204161760085562,0.0911942404569457
"nu.s(ID).2",0.0308643025298473,0.0882799619534919
"nu.s(ID).3",0.14375785651547,0.0857307271439636
"nu.s(ID).4",-0.131415897417376,0.0869811602316893
"nu.s(ID).5",-0.184250604368381,0.0877872502639948
"nu.s(ID).6",0.0272438779868458,0.0858841260790099
"nu.s(ID).7",0.132776701589874,0.0853933112404953
"nu.s(ID).8",0.0924119515723583,0.0851407084886316
"nu.s(ID).9",-0.0737592591563324,0.0868397555877736
"nu.s(ID).10",-0.10579914789032,0.0894726983970647
"nu.s(ID).11",0.2705329423201,0.0917081019072952
"nu.s(ID).12",-0.484061196570665,0.0962464038756651
"tau.(Intercept)",-0.402150014981551,0.0814364524418459
"nu.(Intercept)",1.33175337673085,0.0646618468720793
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",3.19667095956034,0.738268201599851
"nu.s(ID)",3.15144154340871,0.462312852600621
"log_sigma_obs",0,NA
