"coeff_name","estimate","true"
"tau.s(ID).1",-0.143107922110486,-0.0431446202613345
"tau.s(ID).2",0.082764871334633,0.0655647883402207
"tau.s(ID).3",-0.148129240054573,0.0321925265203947
"tau.s(ID).4",-0.112716362753028,-0.0783838940880375
"tau.s(ID).5",0.36406620973767,0.157572751979198
"tau.s(ID).6",-0.0679882165446238,0.0642899305717316
"nu.s(ID).1",0.0127212729834487,0.00897606465996057
"nu.s(ID).2",0.0489509274675264,0.0276550747291463
"nu.s(ID).3",0.0079311555658988,0.0679288816055271
"nu.s(ID).4",0.0168929574926443,0.00898328865790817
"nu.s(ID).5",-0.138820723373913,-0.299309008315294
"nu.s(ID).6",0.0351439627525086,0.0284882953530659
"omega.te(theta,DistanceShore).1",6.63120659078619,7.53764784831142
"omega.te(theta,DistanceShore).2",-1.67061640753567,-2.92620315544516
"omega.te(theta,DistanceShore).3",4.08415900291537,4.79116302333609
"omega.te(theta,DistanceShore).4",15.8865468368846,15.8606509917403
"omega.te(theta,DistanceShore).5",-0.698068973435108,4.75295002257708
"omega.te(theta,DistanceShore).6",19.2489916269883,21.2945760980264
"omega.te(theta,DistanceShore).7",1.80966036787018,2.12104811934009
"omega.te(theta,DistanceShore).8",2.94819939683189,5.7902854194855
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.0622800920486518,0
"nu.(Intercept)",1.31966550237292,1.38629436111989
"omega.(Intercept)",0.125720280736175,0.00319798089305078
"tau.s(ID)",0.21455094889174,0.1
"nu.s(ID)",0.0834654175638055,0.1
"omega.te(theta,DistanceShore)",3.15667432265351,NA
"omega.te(theta,DistanceShore)",7.17338665416029,NA
