"coeff_name","estimate","true"
"tau.s(ID).1",0.000335308768821364,-0.0608926375407211
"tau.s(ID).2",-0.000246398900613005,0.050495512329797
"tau.s(ID).3",-2.53382517953892e-05,-0.171700867907334
"tau.s(ID).4",-0.000293591981439595,-0.0784459008379496
"tau.s(ID).5",0.000135434669960159,-0.0850907594176518
"tau.s(ID).6",0.000144708573859133,-0.241420764994663
"nu.s(ID).1",-9.76956397141284e-05,0.00361226068922556
"nu.s(ID).2",0.00010396650313372,0.0205998600200254
"nu.s(ID).3",-2.78428371271967e-05,-0.0361057298548666
"nu.s(ID).4",0.000120411153963399,0.0758163235699517
"nu.s(ID).5",-4.10245187920446e-05,-0.0726704827076575
"nu.s(ID).6",-7.6693711999645e-05,-0.136828104441929
"omega.te(theta,DistanceShore).1",10.8715372310127,11.0419912686111
"omega.te(theta,DistanceShore).2",0.864618886205727,-3.37195450076871
"omega.te(theta,DistanceShore).3",6.01917178711695,7.64081814279128
"omega.te(theta,DistanceShore).4",23.5022707917031,23.2386579393694
"omega.te(theta,DistanceShore).5",-0.642975545040515,7.3666203124177
"omega.te(theta,DistanceShore).6",34.4517611205094,41.1004035171527
"omega.te(theta,DistanceShore).7",2.51995853417007,2.02235619274893
"omega.te(theta,DistanceShore).8",6.77784595591822,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0655994930819012,0
"nu.(Intercept)",1.45812762468798,1.38629436111989
"omega.(Intercept)",-0.270045058421308,0.0590908206142158
"tau.s(ID)",0.00374119864531613,0.1
"nu.s(ID)",0.0016232718830858,0.1
"omega.te(theta,DistanceShore)",4.98352703493119,NA
"omega.te(theta,DistanceShore)",11.3477585595231,NA
