"coeff_name","estimate","true"
"tau.s(ID).1",-0.0967002334305579,-0.0431446202613345
"tau.s(ID).2",-0.108982120692697,0.0655647883402207
"tau.s(ID).3",0.00764759580029223,0.0321925265203947
"tau.s(ID).4",-0.166304853960506,-0.0783838940880375
"tau.s(ID).5",0.402435525938991,0.157572751979198
"tau.s(ID).6",-0.0722537451983555,0.0642899305717316
"nu.s(ID).1",0.0187598070982128,0.00897606465996057
"nu.s(ID).2",-0.0312066371435186,0.0276550747291463
"nu.s(ID).3",0.0965739244616675,0.0679288816055271
"nu.s(ID).4",0.056058135557667,0.00898328865790817
"nu.s(ID).5",-0.147497256033787,-0.299309008315294
"nu.s(ID).6",-0.0146768902529351,0.0284882953530659
"omega.te(theta,DistanceShore).1",7.5018706082036,8.0260021942817
"omega.te(theta,DistanceShore).2",-0.99256877292566,-3.13946737028784
"omega.te(theta,DistanceShore).3",6.87121036284569,5.07775928247314
"omega.te(theta,DistanceShore).4",15.7751908374552,16.795206105931
"omega.te(theta,DistanceShore).5",0.231380576419999,5.03398307494887
"omega.te(theta,DistanceShore).6",18.4865037787873,22.5183185722522
"omega.te(theta,DistanceShore).7",2.02627929026177,2.2040071653002
"omega.te(theta,DistanceShore).8",-0.03188244646444,6.17041813390076
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0561277118993923,0
"nu.(Intercept)",1.35814839973484,1.38629436111989
"omega.(Intercept)",0.0197345457743561,0.00265779043803303
"tau.s(ID)",0.230001615933637,0.1
"nu.s(ID)",0.0998845113538757,0.1
"omega.te(theta,DistanceShore)",3.43590605971748,NA
"omega.te(theta,DistanceShore)",6.91973058434956,NA
