"coeff_name","estimate","true"
"tau.s(ID).1",-0.000122288040455323,-0.0608926375407211
"tau.s(ID).2",5.96409932696302e-05,0.050495512329797
"tau.s(ID).3",-0.0001540129044389,-0.171700867907334
"tau.s(ID).4",-0.000234767649246898,-0.0784459008379496
"tau.s(ID).5",0.000166356667210411,-0.0850907594176518
"tau.s(ID).6",0.000329112182132085,-0.241420764994663
"nu.s(ID).1",0.0477200877055234,0.00361226068922556
"nu.s(ID).2",-0.0230750855573382,0.0205998600200254
"nu.s(ID).3",0.0366002292411106,-0.0361057298548666
"nu.s(ID).4",0.0435689818023652,0.0758163235699517
"nu.s(ID).5",-0.0338308735235788,-0.0726704827076575
"nu.s(ID).6",-0.0768168885793878,-0.136828104441929
"omega.te(theta,DistanceShore).1",10.0714408264406,11.0419912686111
"omega.te(theta,DistanceShore).2",-3.11991659864035,-3.37195450076871
"omega.te(theta,DistanceShore).3",6.26778344479173,7.64081814279128
"omega.te(theta,DistanceShore).4",22.5639332346698,23.2386579393694
"omega.te(theta,DistanceShore).5",3.98474211110721,7.3666203124177
"omega.te(theta,DistanceShore).6",37.4089922074566,41.1004035171527
"omega.te(theta,DistanceShore).7",1.44149126032609,2.02235619274893
"omega.te(theta,DistanceShore).8",10.3349304781338,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.306981461250222,0
"nu.(Intercept)",1.28914324846709,1.38629436111989
"omega.(Intercept)",0.116319616979058,0.0590908206142158
"tau.s(ID)",0.00638869364828325,0.1
"nu.s(ID)",0.0539445194187439,0.1
"omega.te(theta,DistanceShore)",15.8532103685126,NA
"omega.te(theta,DistanceShore)",38.799809268685,NA
