"coeff_name","estimate","true"
"tau.s(ID).1",-0.0784718061818671,-0.0431446202613345
"tau.s(ID).2",-0.0239300041427015,0.0655647883402207
"tau.s(ID).3",-0.0819485114603921,0.0321925265203947
"tau.s(ID).4",-0.210841888577538,-0.0783838940880375
"tau.s(ID).5",0.358744923055081,0.157572751979198
"tau.s(ID).6",0.00137176084670919,0.0642899305717316
"nu.s(ID).1",0.0228197369818709,0.00897606465996057
"nu.s(ID).2",0.0177003594641832,0.0276550747291463
"nu.s(ID).3",0.050897270186057,0.0679288816055271
"nu.s(ID).4",-0.0198469118623171,0.00898328865790817
"nu.s(ID).5",-0.169881906051024,-0.299309008315294
"nu.s(ID).6",0.0784702835775082,0.0284882953530659
"omega.te(theta,DistanceShore).1",8.26478293253823,8.0260021942817
"omega.te(theta,DistanceShore).2",-9.06904352944971,-3.13946737028784
"omega.te(theta,DistanceShore).3",6.53145156069182,5.07775928247314
"omega.te(theta,DistanceShore).4",17.9918051643199,16.795206105931
"omega.te(theta,DistanceShore).5",-4.41624868069593,5.03398307494887
"omega.te(theta,DistanceShore).6",18.9699815829965,22.5183185722522
"omega.te(theta,DistanceShore).7",2.85393026857609,2.2040071653002
"omega.te(theta,DistanceShore).8",2.45055720346419,6.17041813390076
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0257531087729126,0
"nu.(Intercept)",1.36190685557255,1.38629436111989
"omega.(Intercept)",0.00468121428295302,0.00265779043803303
"tau.s(ID)",0.219289208432908,0.1
"nu.s(ID)",0.101946140820321,0.1
"omega.te(theta,DistanceShore)",3.99936398513778,NA
"omega.te(theta,DistanceShore)",8.61582297410351,NA
