"coeff_name","estimate","true"
"tau.s(ID).1",-0.24048153226802,-0.0431446202613345
"tau.s(ID).2",0.0318165949310652,0.0655647883402207
"tau.s(ID).3",-0.133730651229742,0.0321925265203947
"tau.s(ID).4",-0.0942404450929349,-0.0783838940880375
"tau.s(ID).5",0.601080465589697,0.157572751979198
"tau.s(ID).6",-0.146785155081577,0.0642899305717316
"nu.s(ID).1",3.94374064034018e-05,0.00897606465996057
"nu.s(ID).2",0.000315939138942145,0.0276550747291463
"nu.s(ID).3",4.7329380953484e-05,0.0679288816055271
"nu.s(ID).4",2.0116848885364e-05,0.00898328865790817
"nu.s(ID).5",-0.000508321077772784,-0.299309008315294
"nu.s(ID).6",7.47308200063212e-05,0.0284882953530659
"omega.te(theta,ExpShore).1",-25.7606742674085,-17.6432702855783
"omega.te(theta,ExpShore).2",-10.877362446717,-64.0282051998026
"omega.te(theta,ExpShore).3",-3.45089443817753,-0.839264320617625
"omega.te(theta,ExpShore).4",0.577717394479615,-0.351386655637817
"omega.te(theta,ExpShore).5",11.8634594874036,0.190667179471396
"omega.te(theta,ExpShore).6",-7.13554249411856,-1.55330616601871
"omega.te(theta,ExpShore).7",24.7572926622658,17.541073156585
"omega.te(theta,ExpShore).8",34.7005086898574,62.8093658211001
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.130857970467502,0
"nu.(Intercept)",1.30167775764883,1.38629436111989
"omega.(Intercept)",-0.0340150621002546,0.00319798089305078
"tau.s(ID)",0.286082906532259,0.1
"nu.s(ID)",0.00554333682169834,0.1
"omega.te(theta,ExpShore)",5.52691371075773,NA
"omega.te(theta,ExpShore)",10.0532771119575,NA
