"coeff_name","estimate","true"
"tau.s(ID).1",0.0380117775160895,-0.0608926375407211
"tau.s(ID).2",0.124481994263677,0.050495512329797
"tau.s(ID).3",-0.266189724609617,-0.171700867907334
"tau.s(ID).4",-0.138479488114765,-0.0784459008379496
"tau.s(ID).5",0.0930973817840748,-0.0850907594176518
"tau.s(ID).6",0.166328702304687,-0.241420764994663
"nu.s(ID).1",3.19904516467852e-05,0.00361226068922556
"nu.s(ID).2",-6.11952694878942e-05,0.0205998600200254
"nu.s(ID).3",1.95294555251253e-05,-0.0361057298548666
"nu.s(ID).4",5.10102791886038e-05,0.0758163235699517
"nu.s(ID).5",-1.60064240905461e-05,-0.0726704827076575
"nu.s(ID).6",-2.92466381407488e-05,-0.136828104441929
"omega.te(theta,DistanceShore).1",8.6270686075637,11.0419912686111
"omega.te(theta,DistanceShore).2",-1.38993217417385,-3.37195450076871
"omega.te(theta,DistanceShore).3",6.24832601387516,7.64081814279128
"omega.te(theta,DistanceShore).4",24.009306888682,23.2386579393694
"omega.te(theta,DistanceShore).5",9.8536372726262,7.3666203124177
"omega.te(theta,DistanceShore).6",37.4587087174486,41.1004035171527
"omega.te(theta,DistanceShore).7",3.47361892303384,2.02235619274893
"omega.te(theta,DistanceShore).8",8.78248136460522,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.225672870826705,0
"nu.(Intercept)",1.30699499464874,1.38629436111989
"omega.(Intercept)",0.00586501479300745,0.0590908206142158
"tau.s(ID)",0.165790270908265,0.1
"nu.s(ID)",0.0017852473368287,0.1
"omega.te(theta,DistanceShore)",16.4129817533447,NA
"omega.te(theta,DistanceShore)",39.6982506814452,NA
