"coeff_name","estimate","true"
"tau.s(ID).1",0.0044133679354625,-0.0608926375407211
"tau.s(ID).2",0.00624008750912632,0.050495512329797
"tau.s(ID).3",-0.00965950076273058,-0.171700867907334
"tau.s(ID).4",-0.00733264507102259,-0.0784459008379496
"tau.s(ID).5",0.0050002741571994,-0.0850907594176518
"tau.s(ID).6",0.0023746431798243,-0.241420764994663
"nu.s(ID).1",-0.00779113447019497,0.00361226068922556
"nu.s(ID).2",-0.0355929703996216,0.0205998600200254
"nu.s(ID).3",0.0425050033847936,-0.0361057298548666
"nu.s(ID).4",0.0676714538525058,0.0758163235699517
"nu.s(ID).5",-0.0369891392430866,-0.0726704827076575
"nu.s(ID).6",-0.0362962199424895,-0.136828104441929
"omega.te(theta,DistanceShore).1",8.90865896253542,11.0419912686111
"omega.te(theta,DistanceShore).2",-4.41952192518903,-3.37195450076871
"omega.te(theta,DistanceShore).3",7.50697366235745,7.64081814279128
"omega.te(theta,DistanceShore).4",25.1308002645521,23.2386579393694
"omega.te(theta,DistanceShore).5",2.52465109262979,7.3666203124177
"omega.te(theta,DistanceShore).6",35.4379797578505,41.1004035171527
"omega.te(theta,DistanceShore).7",4.06582318198166,2.02235619274893
"omega.te(theta,DistanceShore).8",5.70726834353341,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.0154602457432753,0
"nu.(Intercept)",1.42690701612355,1.38629436111989
"omega.(Intercept)",0.174906714211547,0.0590908206142158
"tau.s(ID)",0.0280486936055776,0.1
"nu.s(ID)",0.050947482463592,0.1
"omega.te(theta,DistanceShore)",14.4445633069657,NA
"omega.te(theta,DistanceShore)",35.1992529090801,NA
