"coeff_name","estimate","true"
"tau.s(ID).1",-0.219751271040361,-0.0431446202613345
"tau.s(ID).2",0.0280130491993398,0.0655647883402207
"tau.s(ID).3",-0.188058676105355,0.0321925265203947
"tau.s(ID).4",-0.173536549759507,-0.0783838940880375
"tau.s(ID).5",0.633737414798546,0.157572751979198
"tau.s(ID).6",-0.080696942127255,0.0642899305717316
"nu.s(ID).1",-0.0107261241422663,0.00897606465996057
"nu.s(ID).2",-0.000890527100217816,0.0276550747291463
"nu.s(ID).3",-0.00248404783685931,0.0679288816055271
"nu.s(ID).4",0.0183793574617743,0.00898328865790817
"nu.s(ID).5",-0.0402139661426964,-0.299309008315294
"nu.s(ID).6",0.0309082021379784,0.0284882953530659
"omega.te(theta,DistanceShore).1",8.3846597484813,8.0260021942817
"omega.te(theta,DistanceShore).2",-3.60977542964734,-3.13946737028784
"omega.te(theta,DistanceShore).3",5.51892452056462,5.07775928247314
"omega.te(theta,DistanceShore).4",17.521455786477,16.795206105931
"omega.te(theta,DistanceShore).5",-0.00845467885647787,5.03398307494887
"omega.te(theta,DistanceShore).6",19.8802476167054,22.5183185722522
"omega.te(theta,DistanceShore).7",2.9241630858905,2.2040071653002
"omega.te(theta,DistanceShore).8",7.53221292480635,6.17041813390076
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.0689131056884658,0
"nu.(Intercept)",1.3858593215884,1.38629436111989
"omega.(Intercept)",-0.0893145016857763,0.00265779043803303
"tau.s(ID)",0.308621616999156,0.1
"nu.s(ID)",0.0477306599163951,0.1
"omega.te(theta,DistanceShore)",3.49928034049256,NA
"omega.te(theta,DistanceShore)",8.3557095326445,NA
