"coeff_name","estimate","true"
"tau.s(ID).1",0.0323713489607157,-0.0608926375407211
"tau.s(ID).2",0.0288254647279691,0.050495512329797
"tau.s(ID).3",-0.0298701579867014,-0.171700867907334
"tau.s(ID).4",-0.0737184938281735,-0.0784459008379496
"tau.s(ID).5",0.0497302172105723,-0.0850907594176518
"tau.s(ID).6",-0.00103914844878246,-0.241420764994663
"nu.s(ID).1",-0.0164544517437114,0.00361226068922556
"nu.s(ID).2",0.00128810180719404,0.0205998600200254
"nu.s(ID).3",0.00318450360534577,-0.0361057298548666
"nu.s(ID).4",0.0480773802093906,0.0758163235699517
"nu.s(ID).5",-0.0295584887344017,-0.0726704827076575
"nu.s(ID).6",-0.0105407362043136,-0.136828104441929
"omega.te(theta,DistanceShore).1",14.291177343876,11.0419912686111
"omega.te(theta,DistanceShore).2",-8.66850633448993,-3.37195450076871
"omega.te(theta,DistanceShore).3",4.08947448836677,7.64081814279128
"omega.te(theta,DistanceShore).4",27.9633012540086,23.2386579393694
"omega.te(theta,DistanceShore).5",1.45318399458518,7.3666203124177
"omega.te(theta,DistanceShore).6",37.3750888351786,41.1004035171527
"omega.te(theta,DistanceShore).7",2.95553344470952,2.02235619274893
"omega.te(theta,DistanceShore).8",7.33612590044918,10.392946917075
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.122534247527168,0
"nu.(Intercept)",1.37195209884929,1.38629436111989
"omega.(Intercept)",0.0805055875342465,0.0590908206142158
"tau.s(ID)",0.0703989382554569,0.1
"nu.s(ID)",0.0376351645534631,0.1
"omega.te(theta,DistanceShore)",5.72547379726483,NA
"omega.te(theta,DistanceShore)",13.6750367849442,NA
