"Dshore","theta","omega"
Inf,-3.13791086463985,3.41036628985467
3.32154910519466,-3.13791086463985,2.99533382119438
1.66077455259733,-3.13791086463985,2.58352930034418
1.10718303506489,-3.13791086463985,2.17818067511413
0.830387276298664,-3.13791086463985,1.7825158933143
0.664309821038931,-3.13791086463985,1.39976290275479
0.553591517532443,-3.13791086463985,1.03314965124566
0.474507015027808,-3.13791086463985,0.685904086596988
0.415193638149332,-3.13791086463985,0.361254156618856
0.369061011688295,-3.13791086463985,0.0624278091213386
0.332154910519465,-3.13791086463985,-0.207347008085488
0.30195900956315,-3.13791086463985,-0.444842347191546
0.276795758766221,-3.13791086463985,-0.64683026038676
0.255503777322666,-3.13791086463985,-0.810082799861053
0.237253507513904,-3.13791086463985,-0.931372017804346
0.221436607012977,-3.13791086463985,-1.00746996640657
0.207596819074666,-3.13791086463985,-1.03524206141745
0.195385241482039,-3.13791086463985,-1.01533686980565
0.184530505844148,-3.13791086463985,-0.9534081853553
0.174818373957613,-3.13791086463985,-0.85545359998067
0.166077455259733,-3.13791086463985,-0.727470705596029
0.158169005009269,-3.13791086463985,-0.575457094115647
0.150979504781575,-3.13791086463985,-0.405410357453795
0.144415178486724,-3.13791086463985,-0.223328087524741
0.138397879383111,-3.13791086463985,-0.0352078762427562
0.132861964207786,-3.13791086463985,0.152952684477889
0.127751888661333,-3.13791086463985,0.335156002722926
0.123020337229432,-3.13791086463985,0.505404486578083
0.118626753756952,-3.13791086463985,0.657700544129092
0.114536176041195,-3.13791086463985,0.786046583461681
0.110718303506488,-3.13791086463985,0.884445012661582
0.10714674532886,-3.13791086463985,0.946898239814524
0.103798409537333,-3.13791086463985,0.967408673006238
0.100653003187717,-3.13791086463985,0.939978720322452
0.0976926207410193,-3.13791086463985,0.858610789848898
0.0949014030055616,-3.13791086463985,0.717595320695782
0.0922652529220738,-3.13791086463985,0.522645103803748
0.0897715974376934,-3.13791086463985,0.294442549506136
0.0874091869788067,-3.13791086463985,0.0546815909624231
0.0851679257742219,-3.13791086463985,-0.179708229362217
0.0830387276298664,-3.13791086463985,-0.406606913653604
0.0810133928096257,-3.13791086463985,-0.626763575515064
0.0790845025046346,-3.13791086463985,-0.840927328549923
0.0772453280277827,-3.13791086463985,-1.0498472863615
0.0754897523907876,-3.13791086463985,-1.25427256255314
0.073812202337659,-3.13791086463985,-1.45495227072814
0.0722075892433621,-3.13791086463985,-1.65263552448984
0.0706712575573331,-3.13791086463985,-1.84807143744157
0.0691989396915553,-3.13791086463985,-2.04200912318665
0.067786716432544,-3.13791086463985,-2.2351976953284
Inf,-3.00993667566904,1.06423727435605
3.32154910519466,-3.00993667566904,0.977113779406622
