"Dshore","theta","omega"
Inf,-3.13332031142411,5.4461781042436
2.45,-3.13332031142411,4.61574571332989
1.225,-3.13332031142411,3.79345726272839
0.816666666666667,-3.13332031142411,2.98745669275131
0.6125,-3.13332031142411,2.20588794371088
0.49,-3.13332031142411,1.4568949559193
0.408333333333333,-3.13332031142411,0.748621669688775
0.35,-3.13332031142411,0.0892120253315292
0.30625,-3.13332031142411,-0.513190036840225
0.272222222222222,-3.13332031142411,-1.05044057651428
0.245,-3.13332031142411,-1.51439565337842
0.222727272727273,-3.13332031142411,-1.89691132712043
0.204166666666667,-3.13332031142411,-2.1898436574281
0.188461538461538,-3.13332031142411,-2.38523607098559
0.175,-3.13332031142411,-2.48271575907091
0.163333333333333,-3.13332031142411,-2.49193857059619
0.153125,-3.13332031142411,-2.42324870053896
0.144117647058824,-3.13332031142411,-2.28699034387678
0.136111111111111,-3.13332031142411,-2.09350769558719
0.128947368421053,-3.13332031142411,-1.85314495064774
0.1225,-3.13332031142411,-1.57624630403599
0.116666666666667,-3.13332031142411,-1.27315595072947
0.111363636363636,-3.13332031142411,-0.954218085705736
0.106521739130435,-3.13332031142411,-0.629776903942342
0.102083333333333,-3.13332031142411,-0.310176600416829
0.098,-3.13332031142411,-0.00576137010674876
0.0942307692307692,-3.13332031142411,0.273124592010351
0.0907407407407407,-3.13332031142411,0.516137090956922
0.0875,-3.13332031142411,0.712931931755418
0.0844827586206897,-3.13332031142411,0.853164919428288
0.0816666666666667,-3.13332031142411,0.926491858997985
0.0790322580645161,-3.13332031142411,0.922648549848027
0.0765625,-3.13332031142411,0.840931202188583
0.0742424242424242,-3.13332031142411,0.699140153173455
0.0720588235294118,-3.13332031142411,0.517192894854667
0.07,-3.13332031142411,0.315006919284242
0.0680555555555555,-3.13332031142411,0.1124997185142
0.0662162162162162,-3.13332031142411,-0.070411217732997
0.0644736842105263,-3.13332031142411,-0.217772838860147
0.0628205128205128,-3.13332031142411,-0.329093099390363
0.06125,-3.13332031142411,-0.407648486650638
0.0597560975609756,-3.13332031142411,-0.456715487967966
0.0583333333333333,-3.13332031142411,-0.479570590669341
0.0569767441860465,-3.13332031142411,-0.479490282081758
0.0556818181818182,-3.13332031142411,-0.45975104953221
0.0544444444444444,-3.13332031142411,-0.423629380347692
0.0532608695652174,-3.13332031142411,-0.374401761855197
0.0521276595744681,-3.13332031142411,-0.315344681381721
