"coeff_name","estimate","std"
"tau.s(ID).1",-0.370397297295049,0.174400956582086
"tau.s(ID).2",-0.50367858838617,0.207536586494389
"tau.s(ID).3",0.200337897999001,0.174745441231219
"tau.s(ID).4",0.131617133687037,0.176211390851725
"tau.s(ID).5",0.420013506676193,0.214330895763086
"tau.s(ID).6",0.137933702445155,0.175686208592414
"nu.s(ID).1",0.000521990085913326,0.019830869513582
"nu.s(ID).2",0.00441036766828858,0.0598827248982297
"nu.s(ID).3",9.06084373568477e-05,0.0184513697180314
"nu.s(ID).4",-0.000763571298780761,0.0209379721312826
"nu.s(ID).5",-0.0044251356177603,0.0610901693683485
"nu.s(ID).6",1.16374488086823e-05,0.0184185237688958
"tau.(Intercept)",0.357035376780874,0.206721947445577
"nu.(Intercept)",1.49416058466635,0.0718489344258312
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",2.11848102416679,0.675830865081165
"nu.s(ID)",7.9707968028936,13.1832423116659
"log_sigma_obs",0,NA
