"coeff_name","estimate","true"
"tau.s(ID).1",0.22743261904416,0.151152199743894
"tau.s(ID).2",-0.102261697065937,-0.00946590384130976
"tau.s(ID).3",-0.0733739590046419,0.201842371387704
"tau.s(ID).4",-0.334640389768329,-0.0062714099052421
"tau.s(ID).5",-0.0665244983015618,0.130486965422349
"tau.s(ID).6",0.369452502280593,0.228664539270111
"nu.s(ID).1",-0.0107142011908867,-0.138886070111234
"nu.s(ID).2",0.000815271454294235,-0.0278788766817371
"nu.s(ID).3",-0.000455002085378089,-0.0133321336393658
"nu.s(ID).4",0.0118329230371043,0.0635950398070074
"nu.s(ID).5",0.00573141360806356,-0.0284252921416072
"nu.s(ID).6",-0.00810222156077553,-0.265645542090478
"omega.te(theta,DistanceShore).1",7.06120307699721,7.41949737038641
"omega.te(theta,DistanceShore).2",-6.1914619335365,-2.78407592129446
"omega.te(theta,DistanceShore).3",4.0151190010197,4.05176660684324
"omega.te(theta,DistanceShore).4",16.438190109418,14.342095285798
"omega.te(theta,DistanceShore).5",0.43778373747962,4.30582187990581
"omega.te(theta,DistanceShore).6",33.8953589478841,34.3832246334754
"omega.te(theta,DistanceShore).7",0.711186114679074,-0.856251990403953
"omega.te(theta,DistanceShore).8",10.0634037176707,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.166016284337316,0
"nu.(Intercept)",1.3491725771196,1.38629436111989
"omega.(Intercept)",0.260387962562873,0.20183270386863
"tau.s(ID)",0.245139311266388,0.1
"nu.s(ID)",0.0290178408938586,0.1
"omega.te(theta,DistanceShore)",4.72255291392653,NA
"omega.te(theta,DistanceShore)",11.5689632839607,NA
