"coeff_name","estimate","true"
"tau.s(ID).1",0.221392727962888,0.151152199743894
"tau.s(ID).2",-0.10707214646885,-0.00946590384130976
"tau.s(ID).3",-0.114155940638943,0.201842371387704
"tau.s(ID).4",-0.172744115877465,-0.0062714099052421
"tau.s(ID).5",-0.048360871539097,0.130486965422349
"tau.s(ID).6",0.190598078677596,0.228664539270111
"nu.s(ID).1",-0.0331314680664199,-0.138886070111234
"nu.s(ID).2",0.0531380824639013,-0.0278788766817371
"nu.s(ID).3",-0.0535799312932193,-0.0133321336393658
"nu.s(ID).4",0.157865986040356,0.0635950398070074
"nu.s(ID).5",0.0440959625502725,-0.0284252921416072
"nu.s(ID).6",-0.192852815721868,-0.265645542090478
"omega.te(theta,DistanceShore).1",8.55706611356108,7.41949737038641
"omega.te(theta,DistanceShore).2",-2.37186622458726,-2.78407592129446
"omega.te(theta,DistanceShore).3",3.64583572674787,4.05176660684324
"omega.te(theta,DistanceShore).4",14.402363735115,14.342095285798
"omega.te(theta,DistanceShore).5",0.742222200389219,4.30582187990581
"omega.te(theta,DistanceShore).6",33.189062567798,34.3832246334754
"omega.te(theta,DistanceShore).7",-0.410139125304816,-0.856251990403953
"omega.te(theta,DistanceShore).8",12.1647816611501,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",0.103443496306999,0
"nu.(Intercept)",1.30161679771278,1.38629436111989
"omega.(Intercept)",-0.617182502379341,0.20183270386863
"tau.s(ID)",0.216463129344916,0.1
"nu.s(ID)",0.132534000634765,0.1
"omega.te(theta,DistanceShore)",5.10337801030378,NA
"omega.te(theta,DistanceShore)",11.2234794326579,NA
