"coeff_name","estimate","true"
"tau.s(ID).1",0.11003148952765,0.151152199743894
"tau.s(ID).2",-0.139883525134087,-0.00946590384130976
"tau.s(ID).3",0.0323840295301456,0.201842371387704
"tau.s(ID).4",-0.226166650060269,-0.0062714099052421
"tau.s(ID).5",0.111209866329467,0.130486965422349
"tau.s(ID).6",0.0879335864264194,0.228664539270111
"nu.s(ID).1",-0.0568227568637765,-0.138886070111234
"nu.s(ID).2",0.0156022505611382,-0.0278788766817371
"nu.s(ID).3",0.0531494931145243,-0.0133321336393658
"nu.s(ID).4",0.132836079717497,0.0635950398070074
"nu.s(ID).5",0.0544195021509626,-0.0284252921416072
"nu.s(ID).6",-0.222705273702051,-0.265645542090478
"omega.te(theta,DistanceShore).1",8.88131873125498,7.41949737038641
"omega.te(theta,DistanceShore).2",-8.11268425004863,-2.78407592129446
"omega.te(theta,DistanceShore).3",3.80513912948312,4.05176660684324
"omega.te(theta,DistanceShore).4",14.5569130285893,14.342095285798
"omega.te(theta,DistanceShore).5",-1.3411787594616,4.30582187990581
"omega.te(theta,DistanceShore).6",28.2010233309064,34.3832246334754
"omega.te(theta,DistanceShore).7",-0.520324560147844,-0.856251990403953
"omega.te(theta,DistanceShore).8",3.9847329622509,8.81815901664472
"mu1.(Intercept)",0,0
"mu2.(Intercept)",0,0
"tau.(Intercept)",-0.148170008050658,0
"nu.(Intercept)",1.19229240500615,1.38629436111989
"omega.(Intercept)",-0.11109144761267,0.20183270386863
"tau.s(ID)",0.196048532784753,0.1
"nu.s(ID)",0.134186013893166,0.1
"omega.te(theta,DistanceShore)",4.28492447843958,NA
"omega.te(theta,DistanceShore)",9.70610631649133,NA
