"coeff_name","estimate"
"tau.s(ID).1",-0.0020586340844602
"tau.s(ID).2",0.00497372825554317
"tau.s(ID).3",-0.0110979524136998
"tau.s(ID).4",0.00550827971898921
"tau.s(ID).5",0.00871962650144085
"tau.s(ID).6",-0.00157093194159222
"tau.s(ID).7",0.0064418578224184
"tau.s(ID).8",-0.00416098961745143
"tau.s(ID).9",-0.00991710792053648
"tau.s(ID).10",0.000632699281809275
"tau.s(ID).11",0.00546059194754248
"tau.s(ID).12",0.00237464236651089
"nu.s(ID).1",-0.0656349783501997
"nu.s(ID).2",-0.0574579321993804
"nu.s(ID).3",0.273697706042966
"nu.s(ID).4",-0.0180205614773933
"nu.s(ID).5",-0.463752872291542
"nu.s(ID).6",-0.233380226121055
"nu.s(ID).7",0.00526453898729472
"nu.s(ID).8",-0.0122079411762771
"nu.s(ID).9",0.159920652935786
"nu.s(ID).10",0.00958979054243557
"nu.s(ID).11",0.0554249845201896
"nu.s(ID).12",0.207062359805563
"omega.te(theta,Ishore).1",-3.10282490085412
"omega.te(theta,Ishore).2",-8.87061759447072
"omega.te(theta,Ishore).3",-16.3369434272024
"omega.te(theta,Ishore).4",23.2648299646096
"omega.te(theta,Ishore).5",1.56315726697394
"omega.te(theta,Ishore).6",-1.03269101805336
"omega.te(theta,Ishore).7",0.899499195095125
"omega.te(theta,Ishore).8",-2.6137631902117
"omega.te(theta,Ishore).9",-1.75413705073456
"omega.te(theta,Ishore).10",2.06060710491887
"omega.te(theta,Ishore).11",0.384092271028707
"omega.te(theta,Ishore).12",3.10854893298685
"omega.te(theta,Ishore).13",-0.560097296834978
"omega.te(theta,Ishore).14",-5.41285846198957
"omega.te(theta,Ishore).15",-3.91204358411832
"omega.te(theta,Ishore).16",-5.89043950791019
"omega.te(theta,Ishore).17",1.43148989080042
"omega.te(theta,Ishore).18",-3.49360915391517
"omega.te(theta,Ishore).19",-0.991204841019669
"omega.te(theta,Ishore).20",-8.41450540994036
"omega.te(theta,Ishore).21",3.04110610569165
"omega.te(theta,Ishore).22",8.34478714740693
"omega.te(theta,Ishore).23",11.0539926872728
"omega.te(theta,Ishore).24",85.0923776574592
"mu1.(Intercept)",0
"mu2.(Intercept)",0
"tau.(Intercept)",-0.272913591592022
"nu.(Intercept)",1.16394604079612
"omega.(Intercept)",-0.245311748252871
"tau.s(ID)",0.0473189479355876
"nu.s(ID)",0.206230254099238
"omega.te(theta,Ishore)",1339.49209434441
"omega.te(theta,Ishore)",21.2934655393115
"log_sigma_obs",-3.16401613982409
