"coeff_name","estimate"
"tau.s(ID).1",-0.152449016256652
"tau.s(ID).2",-0.0696263719266452
"tau.s(ID).3",-0.0447059893218983
"tau.s(ID).4",0.0816277507096286
"tau.s(ID).5",0.398251817988278
"tau.s(ID).6",-0.266868419434375
"nu.s(ID).1",-0.0219357735906809
"nu.s(ID).2",-0.087999176787209
"nu.s(ID).3",0.0816227650660464
"nu.s(ID).4",0.121435882683479
"nu.s(ID).5",-0.185467065581976
"nu.s(ID).6",0.0567613422448837
"mu1.(Intercept)",0
"mu2.(Intercept)",0
"tau.(Intercept)",-0.114598531746074
"nu.(Intercept)",1.25530853230592
"tau.s(ID)",0.271979533819738
"nu.s(ID)",0.133631198219808
"log_sigma_obs",0
