"coeff_name","estimate"
"tau.s(ID).1",0.039272543065043
"tau.s(ID).2",0.140572990618697
"tau.s(ID).3",-0.579234984776339
"tau.s(ID).4",-0.080555851001972
"tau.s(ID).5",0.609991586691999
"tau.s(ID).6",-0.115256992103837
"nu.s(ID).1",-1.49371202156124e-05
"nu.s(ID).2",-2.14010680628602e-05
"nu.s(ID).3",6.57793021368485e-05
"nu.s(ID).4",5.59025102649341e-05
"nu.s(ID).5",-3.40288495085806e-05
"nu.s(ID).6",-5.31475963142847e-05
"mu1.(Intercept)",0
"mu2.(Intercept)",0
"tau.(Intercept)",0.0704767205889418
"nu.(Intercept)",1.48388755752294
"tau.s(ID)",0.368709230837405
"nu.s(ID)",0.00284232096456081
"log_sigma_obs",0
