"coeff_name","estimate","std"
"tau.s(ID).1",-0.0072933890344038,NA
"tau.s(ID).2",0.000254191139847613,0.0285144028022341
"tau.s(ID).3",0.00148453817947163,0.0236007880346309
"tau.s(ID).4",-0.00222376596189597,0.0155269319236534
"tau.s(ID).5",0.00299700300799843,NA
"tau.s(ID).6",0.00479430502515783,NA
"nu.s(ID).1",0.225252018933113,0.0518826524514331
"nu.s(ID).2",-0.0475337541428086,0.0637059103418464
"nu.s(ID).3",-0.0943548668113921,0.0639712857409721
"nu.s(ID).4",0.0714876873544096,0.062361012424995
"nu.s(ID).5",-0.157155618642421,0.0630215802736026
"nu.s(ID).6",-0.00169675128280142,0.0595029037066765
"tau.(Intercept)",0.505864273203518,0.15966986309969
"nu.(Intercept)",1.49678972151532,0.0941401728305763
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",7.09263704013591,NA
"nu.s(ID)",4.08674793322878,0.614505125051296
"log_sigma_obs",0,NA
