"coeff_name","estimate","std"
"tau.s(ID).1",-0.491638709299431,0.306399632328403
"tau.s(ID).2",-0.168614200851927,0.233396058534519
"tau.s(ID).3",-0.0370319177081571,0.251172848976825
"tau.s(ID).4",-0.105810557560104,0.239619570428974
"tau.s(ID).5",0.598567807748405,0.456061560661496
"tau.s(ID).6",0.203776982751493,0.261920372212908
"nu.s(ID).1",0.0343142430878831,0.118202095060325
"nu.s(ID).2",-0.0148506058241775,0.0731276983255334
"nu.s(ID).3",-0.0237332825832365,0.0906508222297277
"nu.s(ID).4",0.0143081604155902,0.0769410762948271
"nu.s(ID).5",-0.0585207111634589,0.201490200058799
"nu.s(ID).6",0.0383639111848813,0.112426364860836
"tau.(Intercept)",0.174482108798342,0.220740354282365
"nu.(Intercept)",1.50663065253602,0.0777249599847973
"a.(Intercept)",0.693147180559945,NA
"b.(Intercept)",1.38629436111989,NA
"D0.(Intercept)",-0.693147180559945,NA
"D1.(Intercept)",0,NA
"sigma_D.(Intercept)",-1.20397280432594,NA
"sigma_theta.(Intercept)",-0.647029583378655,NA
"tau.s(ID)",1.93958949822141,0.889675684927834
"nu.s(ID)",5.27425472206486,3.45598582622586
"log_sigma_obs",0,NA
